source_track_id,source_Track Name,source_Artist Name(s),source_Danceability,source_Energy,source_Key,source_Loudness,source_Mode,source_Speechiness,source_Acousticness,source_Instrumentalness,source_Liveness,source_Valence,source_Tempo,source_pid,source_region_genre_id,source_position,source_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_pid,target_region_genre_id,target_position,target_pid_position,label
5wxy2wgvF1y41GjUicG43B,Love U Raa,Mani Sharma;Deepu;Rita Thyagarajan,0.835,0.757,5.0,-5.75,0.0,0.149,0.0252,0.000215,0.129,0.701,94.001,10,telugu_chill_lyrics,39,10_39,2BaRXhRpgXbWwgq9av3fNX,Inthaku Nuvvevaru,Shiva Ram Shankar;Shreya Ghoshal,0.629,0.494,7.0,-6.777,0.0,0.0543,0.28,2.12e-06,0.29,0.512,173.793,10.0,telugu_chill_lyrics,40.0,10_40,1
0pfQoBHepc5zOplOhLDgSh,Lunar Waves,Asher Stone,0.46,0.125,1.0,-27.127,0.0,0.0283,0.876,0.95,0.0998,0.0832,77.012,23,western_focus,28,23_28,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu;beabadoobee,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,,,,,0
2Fp6Fp3ZAp9cWu8n1S1lOe,Heatwave,Atlas,0.487,0.0377,5.0,-28.896,1.0,0.0373,0.978,0.821,0.0996,0.29,70.975,23,western_focus,37,23_37,46U1Xr3n0EeKXa3CvLz9pg,1965,Ólafur Apollo,0.428,0.0207,7.0,-29.878,0.0,0.0366,0.933,0.896,0.0999,0.0497,65.036,23.0,western_focus,38.0,23_38,1
3XaWOAun8dVY2fRKME3uZ5,horizon,flowless;Zmeyev,0.801,0.155,9.0,-15.596,0.0,0.212,0.821,0.873,0.112,0.514,147.992,25,western_focus,116,25_116,1OBOW5jFnqpieVQFsxu2P9,Dhoom Machale Dhoom,Pritam;Aditi Singh Sharma;Sameer Anjaan,0.7,0.899,1.0,-8.262,1.0,0.117,0.096,1.38e-05,0.327,0.674,109.994,,,,,0
2ZL0rLsGPUBjM6ygXOf3TG,Baap Se,Fotty Seven;KR$NA,0.577,0.692,0.0,-7.839,1.0,0.335,0.0157,0.0,0.364,0.382,200.001,7,hindi_study,53,7_53,4M8dRVFWKMfh7hPzGCYxra,Poovullo Daagunna,Unnikrishnan;Sujatha,0.726,0.642,7.0,-5.683,1.0,0.0324,0.305,0.0,0.128,0.368,103.986,,,,,0
6ZoCBDOB308GqUdt2AJrV2,Dildaara (Stand By Me),Vishal-Shekhar;Shafqat Amanat Ali;Kumaar,0.622,0.779,9.0,-5.799,1.0,0.037,0.102,0.000934,0.145,0.761,100.013,3,hindi_chill_lyrics,151,3_151,5PUXKVVVQ74C3gl5vKy9Li,Heeriye (feat. Arijit Singh),Jasleen Royal;Arijit Singh;Dulquer Salmaan,0.728,0.494,6.0,-9.628,0.0,0.0256,0.516,0.00384,0.0759,0.558,105.007,3.0,hindi_chill_lyrics,152.0,3_152,1
4sjiDNmvb0l63hvsHkOSZz,Peace of Mind,Soothing Oasis,0.175,0.0398,11.0,-31.45,1.0,0.0568,0.872,0.685,0.0908,0.0452,127.595,28,western_sleep,164,28_164,0H1eCF6JChjHSbebW8MnFI,First Days of Spring,Kenzo Aio,0.405,0.104,9.0,-22.719,1.0,0.0383,0.987,0.925,0.0914,0.116,82.196,,,,,0
7MIMNleq34UeRnlLRdPpGY,The Woods - Acoustic,Hollow Coves,0.568,0.558,9.0,-8.553,1.0,0.0278,0.724,0.000331,0.116,0.287,104.991,4,hindi_sleep,7,4_7,55lNzR3UZCvmCzlBHekdzf,roller skating,Sleepr Cell,0.7,0.116,10.0,-12.669,1.0,0.0638,0.336,0.614,0.109,0.392,83.036,,,,,0
1F3mmE11euAAjwPHCSwSCC,"Jai Jai Shivshankar (From ""War"")",Vishal-Shekhar;Vishal Dadlani;Benny Dayal;Kumaar,0.825,0.904,5.0,-5.414,0.0,0.0788,0.257,1.18e-05,0.0715,0.528,129.038,20,western_dj,64,20_64,6UO7RkOI3EZiviljGNiU3O,Eyes,Luey,0.654,0.805,5.0,-8.134,0.0,0.0437,0.393,0.78,0.128,0.407,128.979,,,,,0
6cUM4yawhVYPXArGp6eWJe,Bhaag Milkha Bhaag,Shankar-Ehsaan-Loy;Arif Lohar,0.696,0.506,11.0,-8.26,1.0,0.0334,0.537,1.07e-06,0.0832,0.612,129.977,1,hindi_chill_lyrics,28,1_28,5IJ8V6mVHXq9i3KMZPG0RS,Taandav,Kailash Kher;Brijesh Shandilya,0.392,0.909,1.0,-5.351,1.0,0.045,0.64,0.0195,0.18,0.601,150.006,1.0,hindi_chill_lyrics,29.0,1_29,1
0H2iJVgorRR0ZFgRqGUjUM,Channa Mereya,Pritam;Arijit Singh,0.476,0.788,9.0,-4.821,0.0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,9,hindi_study,29,9_29,2fmoymON28795cbOzpyEtd,Under The Winter Light,Kjell Sønksen;Kenzo Aio,0.371,0.0393,11.0,-25.578,0.0,0.0366,0.995,0.918,0.101,0.0738,94.309,,,,,0
0TL6ltHxhuh1LBgcABJ7Ja,Gossamer,Kristian Kamp,0.394,0.0258,11.0,-30.845,1.0,0.0342,0.995,0.874,0.0912,0.304,78.918,22,western_focus,61,22_61,7w8BJ0wsGFDSJuovWwwtF6,The Conversation,Dirk van Arnhem,0.388,0.0522,7.0,-26.351,1.0,0.0474,0.995,0.929,0.089,0.498,81.123,,,,,0
5rEGTcnrt1bkknrMuQf1Bo,"For Felix (After Violin Concerto in E Minor, Op. 64: I. Allegro molto appassionato)",Adrien de la Salle;Felix Mendelssohn,0.445,0.0184,4.0,-28.392,0.0,0.0441,0.994,0.905,0.129,0.256,115.169,22,western_focus,40,22_40,4C4l63e5lA3Qr28WEU3Eau,Echoes in the Void,No One Is Listening,0.164,0.337,2.0,-15.518,0.0,0.0365,0.493,0.949,0.107,0.0378,177.681,,,,,0
5rSLGQvB02kyo3qy6dTOeP,Beyond Words,Avery's Ambient,0.146,0.0336,10.0,-29.787,1.0,0.05,0.931,0.797,0.105,0.033,138.223,28,western_sleep,217,28_217,7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Ali Sethi;Shae Gill,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,,,,,0
5hwH7V9tPw5hdwkuQw0l9N,Mirage,Avery's Ambient,0.155,0.0396,11.0,-29.592,0.0,0.039,0.884,0.851,0.126,0.0783,135.128,28,western_sleep,145,28_145,23q0mUMfUE8vZjoK02Sokx,Willow Trees,Soothing Oasis,0.146,0.0423,2.0,-35.228,1.0,0.045,0.905,0.935,0.101,0.176,139.168,28.0,western_sleep,146.0,28_146,1
0biJtryxYMxSkiDQ6Z3W4Z,40 Hz High Consciousness (Gamma Waves),Zenaida Tranquilis,0.191,0.00707,0.0,-32.003,1.0,0.0443,0.876,0.905,0.111,0.0252,75.101,24,western_focus,21,24_21,3PSMcb1gU5A8DveqU2K4z2,Slow Dancing in a Burning Room - Acoustic,John Mayer,0.611,0.313,4.0,-10.242,1.0,0.0339,0.835,0.000315,0.111,0.378,134.858,,,,,0
3NT8OV19NUe4szO6OL0OEu,Hey Radha,Amar Dudam,0.668,0.461,3.0,-14.094,1.0,0.0449,0.432,6.65e-05,0.149,0.503,125.992,14,telugu_sleep,25,14_25,0Pe6XBhleBHeyuE23ZHETQ,Pal - Lofi Flip,Kritiman Mishra;Arijit Singh;Shreya Ghoshal;Javed-Mohsin,0.616,0.6,7.0,-7.662,0.0,0.0417,0.192,0.046,0.176,0.23,119.944,,,,,0
70bCzXFa9keVPdySVJVDhg,528 Hz Emotional Healing,Eva Ambienta,0.195,0.181,1.0,-20.873,1.0,0.0412,0.981,0.959,0.116,0.0361,90.192,24,western_focus,149,24_149,6q5crhosvEo8z0GsgBLHAh,528 Hz Raise Positive Vibrations,Eva Ambienta,0.187,0.148,1.0,-17.481,0.0,0.0432,0.959,0.971,0.196,0.032,66.73,24.0,western_focus,150.0,24_150,1
1A7qPfbcyRVEdcZiwTFhZI,Memory Reboot,VØJ;Narvent,0.469,0.894,8.0,-6.341,1.0,0.0428,0.00024,0.000194,0.125,0.456,81.377,20,western_dj,88,20_88,3Lo3TDxmgHQa8l2cRjJ0H2,FORD MUSTANG,OK BERLINE,0.25,0.87,7.0,-4.861,0.0,0.116,7.21e-06,0.00135,0.175,0.374,125.186,,,,,0
6IoIeRoe3zPxLkAsFzFLH5,Soft Sigh,Soothing Oasis,0.145,0.0344,3.0,-30.41,1.0,0.0499,0.933,0.732,0.131,0.0382,139.712,28,western_sleep,59,28_59,46Tjel8UJ2nR0uFgXkT9Y7,Like A G6 (with Naeleck),Timmy Trumpet;POLTERGST;Naeleck,0.54,0.965,3.0,-5.008,1.0,0.211,0.0289,0.0108,0.324,0.281,145.059,,,,,0
7FhUGSrmbGM0wu03V2lOrX,Another Time,Japumuk,0.637,0.485,3.0,-13.132,0.0,0.0305,0.143,0.89,0.0815,0.306,136.014,16,western_chill_lyrics,44,16_44,3Cl5b5uL3VErcsgFpbz2G7,menace,<B,0.645,0.558,9.0,-8.334,0.0,0.0306,8.13e-05,0.472,0.129,0.895,130.021,16.0,western_chill_lyrics,45.0,16_45,1
4Ey0LK1HzksUqm9JLzzKuD,One Day,Tate McRae,0.436,0.153,0.0,-9.522,1.0,0.0454,0.911,0.0,0.129,0.415,71.684,29,western_sleep,121,29_121,4EGilW7VYfTULk4RENDfJp,White Gloves ii,Khruangbin,0.721,0.326,2.0,-12.494,0.0,0.0301,0.291,0.841,0.206,0.724,99.918,,,,,0
5RoCYXliklyCdYbmdkmxs8,396 Hz Overcome Fear,Terra Groundwell,0.166,0.0255,5.0,-31.644,1.0,0.0441,0.994,0.976,0.119,0.0368,129.957,24,western_focus,116,24_116,1NhYuqLPTsLxq5rLH6TJsk,Nadiradinna,M. M. Keeravaani;Karthik;Ganga,0.488,0.395,11.0,-11.017,1.0,0.242,0.635,2.92e-05,0.132,0.281,173.91,,,,,0
7hDDz1jO5AfPCoBl8I3CKY,Anuvanuvuu,Sunny M.R.;Arijit Singh,0.228,0.551,3.0,-8.947,1.0,0.0467,0.851,4.81e-05,0.126,0.246,178.083,14,telugu_sleep,23,14_23,5ab4d7VahNC9akxw0JOOaA,When Things Fall Into Place,Baecker,0.414,0.226,0.0,-21.365,1.0,0.0507,0.666,0.935,0.104,0.221,133.931,,,,,0
5jiYMM9NEt9Iwyq6ZODjn9,Chinnaga Chinnaga,Mani Sharma;Hariharan;K. S. Chithra,0.512,0.675,2.0,-7.785,1.0,0.396,0.294,0.0,0.0641,0.713,81.032,10,telugu_chill_lyrics,55,10_55,1lbU8i2RPO0DKGWCzkjdDP,It's just a phase,cuttingwood,0.768,0.212,0.0,-13.39,1.0,0.0778,0.168,0.761,0.0725,0.538,159.93,,,,,0
3TEpHcylaJDZyYOiBVzlwN,Raanjhanaa - Lofi Flip,Silent Ocean;Jaswinder Singh;Shiraz Uppal;A.R. Rahman,0.272,0.473,6.0,-11.03,0.0,0.0944,0.788,0.119,0.949,0.323,200.01,8,hindi_study,50,8_50,0Pe6XBhleBHeyuE23ZHETQ,Pal - Lofi Flip,Kritiman Mishra;Arijit Singh;Shreya Ghoshal;Javed-Mohsin,0.616,0.6,7.0,-7.662,0.0,0.0417,0.192,0.046,0.176,0.23,119.944,8.0,hindi_study,51.0,8_51,1
2ZXnSummlIytkdxcf61T7m,Flowing,Soothing Oasis,0.134,0.136,11.0,-24.177,0.0,0.0408,0.937,0.583,0.11,0.0374,143.469,28,western_sleep,76,28_76,4Pf3mmQerhVI3mxmUkUKmf,Where Time Thins,Katsiaryna Labanava,0.706,0.729,7.0,-9.638,1.0,0.0398,0.0228,0.89,0.127,0.319,113.989,,,,,0
4DkZ6zYeshWSTn5zFD6E54,Together With You,Soothing Oasis,0.145,0.00028,2.0,-36.28,1.0,0.0707,0.892,0.897,0.108,0.136,136.348,28,western_sleep,56,28_56,1v2mGJdOQlt1ejLrHZu06k,Moonlit,Soothing Oasis,0.214,0.164,10.0,-25.887,1.0,0.0619,0.966,0.779,0.102,0.0458,140.334,28.0,western_sleep,57.0,28_57,1
669Eej0mplxG7OhOxgNVl9,Ravello,Carluccio,0.264,0.0387,5.0,-25.113,1.0,0.0408,0.989,0.942,0.106,0.268,63.503,26,western_focus,176,26_176,5nH4IicA1G7pxIfgHPZNp0,Evoke,Michael Frankenberger,0.328,0.0803,10.0,-27.561,1.0,0.0398,0.994,0.896,0.102,0.175,111.759,26.0,western_focus,177.0,26_177,1
0ENf0VqiujIPhZqYHHBxbQ,Machuca Machuca - Vem Cá Sentar,DJ Vynno;Mc Vuk Vuk;Mc Larissa;DJ Derek XX;Mc Magrinho,0.874,0.509,4.0,-14.391,1.0,0.807,0.73,0.0,0.108,0.589,130.04,20,western_dj,86,20_86,16nj3NeIiDUCRrdZmi7jmm,Phonk Drift,VØJ;Lastfragment,0.803,0.799,8.0,-5.91,1.0,0.145,0.23,0.773,0.135,0.444,97.376,20.0,western_dj,87.0,20_87,1
3AvsGmpcsRVftfQSmbOPhF,SOS,Jadu Heart,0.508,0.717,2.0,-5.231,1.0,0.0292,0.0162,0.274,0.0879,0.214,121.981,18,western_chill_lyrics,72,18_72,0iKtQHMwA3k3NeKFWo17eN,Bangala Kathamulo,Ramana Gogula;Sunitha,0.854,0.826,7.0,-8.421,1.0,0.0863,0.394,0.658,0.134,0.453,114.745,,,,,0
7lRp0mTu0oAaN3avFuouoQ,X - Spanglish Version,Nicky Jam;J Balvin,0.658,0.721,9.0,-3.803,0.0,0.0699,0.00217,0.000396,0.341,0.677,180.033,21,western_dj,45,21_45,11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),Lele Pons;Guaynaa,0.905,0.686,0.0,-3.152,1.0,0.0664,0.0907,0.0,0.266,0.963,103.013,21.0,western_dj,46.0,21_46,1
7mUHoTkTDo2PIpvwNDJZOL,Infinite Sky,Soothing Oasis,0.157,0.000627,11.0,-35.147,1.0,0.0494,0.989,0.879,0.0987,0.0526,132.972,28,western_sleep,193,28_193,4avf19VLQKupEcJ95lxe5S,Hush,Soothing Oasis,0.143,0.0485,11.0,-35.005,0.0,0.0539,0.908,0.877,0.121,0.0398,140.279,28.0,western_sleep,194.0,28_194,1
5CQEUU4oVOVYf5eHZLhCrB,vanish,Aunøra;Ghøst;ist,0.38,0.166,4.0,-24.371,0.0,0.0337,0.967,0.808,0.111,0.0607,89.53,29,western_sleep,185,29_185,6rtTr338BLeRMZrVa7uppQ,fully disconnected,ist;Raouf,0.206,0.26,11.0,-20.459,1.0,0.0377,0.944,0.93,0.112,0.0374,178.467,29.0,western_sleep,186.0,29_186,1
4jQkn21WCZ7g1NS2wMQeoi,Hasi - Lofi Flip,KSW;Ami Mishra;Bollywood Lofi,0.434,0.342,6.0,-11.409,0.0,0.0302,0.557,0.000114,0.337,0.149,73.944,2,hindi_chill_lyrics,26,2_26,3XfRoxDC6XdkOVpOVwcSEj,Sofa,Osoku,0.662,0.214,11.0,-20.658,0.0,0.323,0.873,0.895,0.11,0.428,75.949,,,,,0
3KyuAMSYdYdEiBoAvB9xDh,Bar Song (Tipsy Techno),GRATIFY;Keanu Silva;Norman Alexander,0.532,0.906,9.0,-4.373,1.0,0.107,0.00317,0.0,0.0849,0.48,160.033,19,western_dj,190,19_190,0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,Shankar Mahadevan;Alyssa Mendonsa,0.647,0.792,2.0,-9.815,1.0,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,,,,,0
2dM6gB1xw3afy3iovxFcfk,O My Friend,Karthik,0.649,0.328,9.0,-13.381,1.0,0.0407,0.664,0.00102,0.0793,0.291,89.97,14,telugu_sleep,28,14_28,6aC8KsRzcRszK79vD7BpH2,Jare Jare,Naresh Iyer;Gopi Sundar;Rambabu Gosala,0.765,0.519,4.0,-7.286,1.0,0.0302,0.457,0.00721,0.115,0.447,109.951,14.0,telugu_sleep,29.0,14_29,1
4QhyamhdEoyKxQnTqj8OAp,Let It Go,LNDRS,0.776,0.697,7.0,-10.99,1.0,0.286,0.425,0.252,0.454,0.0649,120.081,16,western_chill_lyrics,49,16_49,1cW9pWivJsa5J6NqkkagNK,Rivals,PARCEL,0.857,0.759,2.0,-6.391,1.0,0.184,0.0268,0.844,0.0901,0.263,126.029,16.0,western_chill_lyrics,50.0,16_50,1
6oGbYGvxwwRj2vzI0zL45A,Distant Tide,Avery's Ambient,0.14,0.0224,8.0,-35.133,1.0,0.0541,0.959,0.993,0.121,0.0362,140.605,28,western_sleep,236,28_236,6UO7RkOI3EZiviljGNiU3O,Eyes,Luey,0.654,0.805,5.0,-8.134,0.0,0.0437,0.393,0.78,0.128,0.407,128.979,,,,,0
3W1XPf7mvuQcWQB7U7MbTM,Dilliwaali Girlfriend,Pritam;Arijit Singh;Sunidhi Chauhan;Kumaar,0.687,0.941,6.0,-5.23,0.0,0.0583,0.0811,2.93e-06,0.0697,0.909,138.048,9,hindi_study,114,9_114,20WcuVfTh0QFkIsJUncdON,Tokyo Drift,KVSH,0.844,0.767,10.0,-4.851,1.0,0.0461,0.053,1.53e-05,0.166,0.342,125.989,,,,,0
7vhaVFlG1xLJkDCzFjE0cO,Hindu Chalisa,Kalki;Sarthi,0.682,0.927,10.0,-6.205,0.0,0.187,0.119,0.0,0.352,0.329,129.973,7,hindi_study,61,7_61,49V8acAtdu63UDhdonKooT,Zor Se Zor Laga,Master Saleem,0.637,0.968,1.0,-2.561,0.0,0.11,0.0041,0.0,0.0583,0.815,120.085,7.0,hindi_study,62.0,7_62,1
0GtNGATVmBrTeoz8eZuORY,underneath my skin,Saah,0.33,0.0243,6.0,-31.603,0.0,0.0357,0.993,0.89,0.111,0.0996,136.366,22,western_focus,134,22_134,7tVrBsQL7yzwXP5VnDn5uL,Aquarelle,Adrien de la Salle,0.311,0.0391,8.0,-22.973,1.0,0.0435,0.994,0.949,0.0939,0.197,174.21,22.0,western_focus,135.0,22_135,1
4L4dZvBvgPKJDanesGHAJo,"Murmurioù, Op. 16",Henri de Quengo,0.425,0.0305,1.0,-25.449,0.0,0.0305,0.985,0.912,0.0942,0.36,66.602,22,western_focus,60,22_60,4JVGIimjO5YX69iSHgeQ2Q,Early,Alex Blackwood,0.535,0.0988,10.0,-26.449,1.0,0.0327,0.969,0.964,0.113,0.0794,144.039,,,,,0
6hDkWFmYVXlrBT6krwxPVg,Whoopty,Robert Cristian,0.629,0.707,11.0,-7.616,1.0,0.415,0.108,0.000859,0.0959,0.579,157.983,20,western_dj,76,20_76,0rV61MLbhHcqQNmJYEZIXt,Sojourn,Théo Laurent,0.167,0.0973,5.0,-29.314,1.0,0.0443,0.99,0.913,0.104,0.346,200.357,,,,,0
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),Beyoncé,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.192,0.272,193.438,21,western_dj,68,21_68,52T8TTMESX21406wvTdQDY,Trying Times,James Blake,0.596,0.351,4.0,-10.139,1.0,0.0301,0.786,0.00745,0.156,0.304,137.747,,,,,0
116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny;Drake,0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.062,21,western_dj,50,21_50,4HisNsjVpJvU7ozK5UaF55,Kuch Karne Ka,DIVINE;Karan Kanchan,0.724,0.929,1.0,-3.884,0.0,0.436,0.195,0.0,0.117,0.685,168.792,,,,,0
4BrGYhbT975hwXXPBUqXNY,Girl - Acoustic,SYML,0.413,0.272,1.0,-11.568,1.0,0.0317,0.945,0.0271,0.112,0.354,109.687,4,hindi_sleep,20,4_20,1cW9pWivJsa5J6NqkkagNK,Rivals,PARCEL,0.857,0.759,2.0,-6.391,1.0,0.184,0.0268,0.844,0.0901,0.263,126.029,,,,,0
1zoNngmwXNRV4ONPIFGWZW,Opus 36,Guilherme Veroneze,0.466,0.018,3.0,-32.664,1.0,0.0413,0.995,0.94,0.113,0.522,78.942,22,western_focus,228,22_228,7yfxgScjhupcbx68zc4fpS,639 Hz From Anxiety to Love,Serena Loveheart,0.0892,0.0135,2.0,-25.245,0.0,0.043,0.975,0.961,0.111,0.0339,66.569,,,,,0
76Bwn0o3omms1v8BmIryYL,yo!,H I K E,0.574,0.372,10.0,-15.483,1.0,0.206,0.792,0.9,0.0951,0.26,79.992,25,western_focus,70,25_70,38AKv3z5kTzFFM2YC793Gg,Mantra,Køsk Skriner,0.415,0.024,1.0,-27.904,1.0,0.0324,0.906,0.874,0.103,0.11,75.888,,,,,0
5Z2GQ0eBKoatNYqbGayihP,Lamhey,Anubha Bajaj,0.571,0.395,2.0,-10.502,1.0,0.0372,0.601,0.000247,0.255,0.631,173.998,17,western_chill_lyrics,25,17_25,7uZLUFqPgGqwzD5rzOl8Sa,Mulaqat,Prateek Kuhad,0.717,0.182,4.0,-13.629,1.0,0.0355,0.736,0.000248,0.0746,0.232,81.99,17.0,western_chill_lyrics,26.0,17_26,1
6xhu6te5zJFLn4sgavp5Xz,Into the Unknown,Lexi Bradley,0.268,0.0341,7.0,-31.999,0.0,0.0413,0.987,0.808,0.0989,0.0968,67.617,26,western_focus,76,26_76,45BcuKF5ILiWrIoa4owvTg,Summer Nights,Aquilegia,0.421,0.0237,11.0,-30.728,0.0,0.0411,0.993,0.966,0.0773,0.172,139.264,26.0,western_focus,77.0,26_77,1
6HOnyzjeGwEhwZUOdxGieB,Silent Depths,Soothing Oasis,0.149,0.104,6.0,-28.918,0.0,0.0433,0.851,0.714,0.111,0.141,138.18,28,western_sleep,133,28_133,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny;Drake,0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.062,,,,,0
2NOVGPOYR9H4hMxGRFZH9f,Tum Jo Aaye & Tere Bin Nahin Lagda,Rahat Fateh Ali Khan;Tulsi Kumar;Asees Kaur;Tanishk Bagchi;Dj Chetas;DJ Nyk,0.464,0.536,9.0,-9.311,1.0,0.0532,0.421,2.45e-05,0.173,0.581,80.194,8,hindi_study,53,8_53,5w1MhmSc5S5iHnhy4s3fFb,Hawayein - Lofi Flip,VIBIE;Arijit Singh;Pritam;Bollywood Lofi,0.489,0.313,2.0,-14.965,1.0,0.0633,0.875,0.0125,0.235,0.332,114.71,8.0,hindi_study,54.0,8_54,1
6qSt1UvGaxHUzzV244HpmO,Woman Lake,snuggle,0.58,0.403,1.0,-8.64,1.0,0.0311,0.0181,0.0163,0.111,0.391,122.908,6,hindi_sleep,30,6_30,11bP3cmW3in1MQQcxiJRRf,741 Hz Spiritual Detox,Mira Mindful,0.214,0.0234,3.0,-25.581,0.0,0.0416,0.987,0.941,0.111,0.0682,118.865,,,,,0
3XBycqVB8UDEtEboLU9iJT,Loveseat,Heems;Unknown Mortal Orchestra,0.738,0.615,11.0,-6.09,1.0,0.0469,0.165,0.58,0.0786,0.569,119.986,6,hindi_sleep,17,6_17,0ml0Y7IL5qTJfpUryOtRNi,Roadburn,Oslo,0.771,0.481,1.0,-15.221,1.0,0.0649,0.656,0.92,0.1,0.956,148.004,,,,,0
3i1iDKolaDyxKw5Y9NKlUR,Gravity,Ambient Saga,0.436,0.0651,7.0,-24.173,1.0,0.0267,0.958,0.927,0.0996,0.143,76.001,23,western_focus,68,23_68,0ZOecPZY6kihcSn4BWwite,Inward Road - Piano Version,Daigo Hanada;Aukai,0.292,0.0119,6.0,-22.154,0.0,0.0409,0.994,0.959,0.0792,0.326,197.287,,,,,0
5R5AFge6afgnFVEuI7iEHA,stardust,Acceptologist,0.555,0.0841,1.0,-26.744,1.0,0.0364,0.965,0.863,0.109,0.229,67.992,23,western_focus,164,23_164,6RNUDvsJ7CwpKRyVdfXLM5,Neetho Cheppana,Charan;Shravani,0.653,0.678,11.0,-7.293,0.0,0.244,0.31,1.75e-06,0.187,0.658,73.956,,,,,0
65YG2Ri9WEBljTNM6OQRL4,Eyes Speak First - Original Mix,Alican Baykara,0.805,0.848,1.0,-6.967,1.0,0.0769,0.000276,0.568,0.0415,0.564,123.001,16,western_chill_lyrics,40,16_40,7FkZ5lLMhh3QifFARUWOFy,Late Exit,Favna,0.753,0.578,10.0,-9.346,0.0,0.0437,0.0592,0.847,0.0927,0.409,124.01,16.0,western_chill_lyrics,41.0,16_41,1
1tEto4JrqNmBZFH5uAiYqb,Sadi Gali,Lehmber Hussainpuri;Raj Shekhar,0.726,0.994,5.0,-2.433,0.0,0.0543,0.021,0.0108,0.222,0.779,129.989,3,hindi_chill_lyrics,39,3_39,48lxT5qJF0yYyf2z4wB4xW,Pedro,Jaxomy;Agatino Romero;Raffaella Carrà,0.788,0.936,9.0,-6.294,1.0,0.301,0.0229,1.3e-06,0.311,0.844,151.019,,,,,0
7D1Mpqf2bsb3NOrdIFt520,familiar places,ist;Unknown Melodiez;Righteousness,0.245,0.0193,2.0,-31.665,1.0,0.041,0.904,0.953,0.0812,0.0397,80.378,29,western_sleep,93,29_93,1rbE7L6vbRMhqhW2yTGM2E,Raanjhanaa X Tum Tak - Lofi Flip,Amtee;Jaswinder Singh;Shiraz Uppal;Javed Ali;KIRTI SAGATHIA;Pooja AV,0.618,0.429,0.0,-9.208,1.0,0.0332,0.172,6.5e-06,0.482,0.311,104.991,,,,,0
6Dle7iZGTOyVzbxpvsKTi1,oldkeys,Analogue Alf,0.613,0.013,1.0,-17.666,0.0,0.105,0.975,0.91,0.0973,0.175,77.012,25,western_focus,27,25_27,7yfGIqM3BZcP6AmAb9q1KQ,Surface Level,Strehlow,0.64,0.104,4.0,-15.389,1.0,0.0428,0.82,0.944,0.108,0.572,88.515,25.0,western_focus,28.0,25_28,1
5ZGi0V1MCY9EyZJPk7tx66,Soft Horizon,Soothing Oasis,0.151,0.0591,8.0,-34.215,0.0,0.0567,0.916,0.914,0.127,0.0358,137.436,28,western_sleep,157,28_157,2G20U3tSRbNCGA225iWbx7,Let Me Come To Life - Sasson Remix,Klangkarussell;Sasson (FR),0.805,0.85,8.0,-7.489,1.0,0.0403,4.79e-05,0.836,0.138,0.313,121.987,,,,,0
6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam;Arijit Singh,0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,27,western_sleep,33,27_33,5XaDdPqb8MTApJ5kqReqgg,New Light,Dalby,0.355,0.0386,5.0,-31.209,1.0,0.0383,0.993,0.903,0.148,0.141,76.125,,,,,0
6lf1TcycJdjWKmhoJFbfvX,Abundance,Christopher Galovan,0.514,0.0186,0.0,-29.158,1.0,0.0518,0.995,0.961,0.131,0.196,116.868,22,western_focus,24,22_24,3pvkwyFSmwaEZQQLWSHosF,528 Hz,Serinity Medora,0.189,0.0674,1.0,-21.841,1.0,0.0404,0.979,0.914,0.105,0.0275,66.499,,,,,0
2901hknLKQF4DaLEHx0yUn,In the Fall,Snohia,0.484,0.0734,11.0,-22.899,0.0,0.0332,0.893,0.828,0.0709,0.208,71.973,23,western_focus,41,23_41,1SLoFm1ss9bO4QH1667q9c,Magnetic Stillness,novi quiet,0.623,0.0328,11.0,-27.284,0.0,0.0427,0.995,0.922,0.0953,0.082,74.03,23.0,western_focus,42.0,23_42,1
