pid,region_genre_id,input_Danceability,input_Energy,input_Key,input_Loudness,input_Mode,input_Speechiness,input_Acousticness,input_Instrumentalness,input_Liveness,input_Valence,input_Tempo,input_track_id,input_Track Name,input_Artist Name(s),input_pid_position,target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_track_id,target_Track Name,target_Artist Name(s),target_pid_position
16,western_chill_lyrics,0.803,0.858,5.0,-8.025,1.0,0.0438,0.00133,0.756,0.0478,0.325,123.993,3mfUiB89mMNA42Xhsmz9Nl,Maisha - Original Mix,REYDIM,16_97,0.609,0.635,10.0,-10.358,0.0,0.0424,0.02,0.0733,0.234,0.236,117.999,7o3ExI8VjcaFY3Kq30runZ,I Need To Know,Sax'Appeal;The Palm Tree Boy;Sydney Ferrier,16_98
16,western_chill_lyrics,0.609,0.635,10.0,-10.358,0.0,0.0424,0.02,0.0733,0.234,0.236,117.999,7o3ExI8VjcaFY3Kq30runZ,I Need To Know,Sax'Appeal;The Palm Tree Boy;Sydney Ferrier,16_98,0.694,0.337,0.0,-14.92,1.0,0.0436,1.47e-05,0.191,0.0601,0.883,119.999,3777jUJWxFCG52LNgz8esX,Kwenzekani,Limocarda,16_99
16,western_chill_lyrics,0.694,0.337,0.0,-14.92,1.0,0.0436,1.47e-05,0.191,0.0601,0.883,119.999,3777jUJWxFCG52LNgz8esX,Kwenzekani,Limocarda,16_99,0.793,0.647,6.0,-7.333,0.0,0.0589,0.0486,0.0228,0.288,0.793,118.016,2jGgMQVMd5k1r3T7zr6J2F,La2,Mishaal Tamer,16_100
16,western_chill_lyrics,0.793,0.647,6.0,-7.333,0.0,0.0589,0.0486,0.0228,0.288,0.793,118.016,2jGgMQVMd5k1r3T7zr6J2F,La2,Mishaal Tamer,16_100,0.684,0.879,2.0,-7.48,1.0,0.0413,0.0489,0.72,0.166,0.158,122.013,7vtNSGVEsJyGL7CAMh9UtQ,The Dark Side,Un-Till,16_101
16,western_chill_lyrics,0.684,0.879,2.0,-7.48,1.0,0.0413,0.0489,0.72,0.166,0.158,122.013,7vtNSGVEsJyGL7CAMh9UtQ,The Dark Side,Un-Till,16_101,0.809,0.619,6.0,-7.787,1.0,0.342,0.407,0.63,0.118,0.469,132.958,3lPWvrd0BXEgRssSgBdZBq,Work (Puttin In Work),Mosheh Koke,16_102
16,western_chill_lyrics,0.809,0.619,6.0,-7.787,1.0,0.342,0.407,0.63,0.118,0.469,132.958,3lPWvrd0BXEgRssSgBdZBq,Work (Puttin In Work),Mosheh Koke,16_102,0.787,0.525,4.0,-6.323,1.0,0.0605,0.00246,0.101,0.168,0.318,94.971,3dXahPy4bDpjxxuPj2fjo2,Forever,TOOTIMES,16_103
16,western_chill_lyrics,0.787,0.525,4.0,-6.323,1.0,0.0605,0.00246,0.101,0.168,0.318,94.971,3dXahPy4bDpjxxuPj2fjo2,Forever,TOOTIMES,16_103,0.788,0.305,9.0,-20.751,0.0,0.0427,0.825,0.849,0.111,0.635,101.998,0XfQXAa6DduEVwtDRxjoAI,Sugar Brown,Ithanjah,16_104
16,western_chill_lyrics,0.788,0.305,9.0,-20.751,0.0,0.0427,0.825,0.849,0.111,0.635,101.998,0XfQXAa6DduEVwtDRxjoAI,Sugar Brown,Ithanjah,16_104,0.389,0.675,7.0,-10.567,0.0,0.0407,0.351,0.629,0.11,0.365,87.538,02C0yollwXp5jKzVO4rGba,New Artificial Touch,Dinkis,16_105
16,western_chill_lyrics,0.389,0.675,7.0,-10.567,0.0,0.0407,0.351,0.629,0.11,0.365,87.538,02C0yollwXp5jKzVO4rGba,New Artificial Touch,Dinkis,16_105,0.689,0.912,1.0,-7.151,1.0,0.0359,0.503,0.729,0.0709,0.132,119.995,6jBG8cj8yPuakv30PUfT5Q,mitetemo chanya,Andrew Famous,16_106
16,western_chill_lyrics,0.689,0.912,1.0,-7.151,1.0,0.0359,0.503,0.729,0.0709,0.132,119.995,6jBG8cj8yPuakv30PUfT5Q,mitetemo chanya,Andrew Famous,16_106,0.83,0.585,0.0,-6.513,1.0,0.263,0.0212,0.302,0.125,0.623,128.993,57JD6svCJhXMr9sUaV3wAz,Better On Me,TOOTIMES,16_107
16,western_chill_lyrics,0.83,0.585,0.0,-6.513,1.0,0.263,0.0212,0.302,0.125,0.623,128.993,57JD6svCJhXMr9sUaV3wAz,Better On Me,TOOTIMES,16_107,0.857,0.853,11.0,-6.456,1.0,0.0437,0.00201,0.859,0.189,0.516,112.001,5znMlMZ7L1cLkgwrkImJSN,Crocodile Tears,Cry Me a Swamp,16_108
16,western_chill_lyrics,0.857,0.853,11.0,-6.456,1.0,0.0437,0.00201,0.859,0.189,0.516,112.001,5znMlMZ7L1cLkgwrkImJSN,Crocodile Tears,Cry Me a Swamp,16_108,0.768,0.749,7.0,-8.5,0.0,0.0386,0.00314,0.309,0.0724,0.576,124.039,3kAghop6z2WsDCD148JR0c,J'aime le disco,Debbie Tebbs;BLV,16_109
16,western_chill_lyrics,0.768,0.749,7.0,-8.5,0.0,0.0386,0.00314,0.309,0.0724,0.576,124.039,3kAghop6z2WsDCD148JR0c,J'aime le disco,Debbie Tebbs;BLV,16_109,0.854,0.386,6.0,-10.146,0.0,0.0609,0.0147,0.146,0.0499,0.959,121.996,02vVuaJTgDwJ5xqdyPtKxn,Idol Creation,Tiam Wills,16_110
16,western_chill_lyrics,0.854,0.386,6.0,-10.146,0.0,0.0609,0.0147,0.146,0.0499,0.959,121.996,02vVuaJTgDwJ5xqdyPtKxn,Idol Creation,Tiam Wills,16_110,0.895,0.672,2.0,-8.518,0.0,0.0878,0.0895,0.781,0.0265,0.47,121.967,7KxvPLBazl99OInddcD7kV,Champagne,Paul Varjak,16_111
16,western_chill_lyrics,0.895,0.672,2.0,-8.518,0.0,0.0878,0.0895,0.781,0.0265,0.47,121.967,7KxvPLBazl99OInddcD7kV,Champagne,Paul Varjak,16_111,0.598,0.859,10.0,-6.866,0.0,0.0393,0.00227,0.0053,0.119,0.118,120.009,1cg5SunOZJdzipebOPAThz,Ká máa jó,SESEMITAN;Koya;Ona Erik,16_112
17,western_chill_lyrics,0.622,0.795,5.0,-6.163,0.0,0.0291,0.231,0.000827,0.145,0.495,93.992,1bw0tYUf70kQaVeiPd2U7c,Woh,Khatth;Sthiti;Shruti Prakash Dash,17_1,0.775,0.418,6.0,-10.342,1.0,0.0327,0.527,0.0,0.108,0.822,108.057,4XA2TXEycTQL3xhPV7L2kt,Savera,Iqlipse Nova;Anubha Bajaj,17_2
17,western_chill_lyrics,0.775,0.418,6.0,-10.342,1.0,0.0327,0.527,0.0,0.108,0.822,108.057,4XA2TXEycTQL3xhPV7L2kt,Savera,Iqlipse Nova;Anubha Bajaj,17_2,0.809,0.228,5.0,-15.365,0.0,0.176,0.809,0.0,0.104,0.912,145.024,5thVzD79BxlDTYy0LfHzvu,Zaroor,Aparshakti Khurana;Savi Kahlon,17_3
17,western_chill_lyrics,0.809,0.228,5.0,-15.365,0.0,0.176,0.809,0.0,0.104,0.912,145.024,5thVzD79BxlDTYy0LfHzvu,Zaroor,Aparshakti Khurana;Savi Kahlon,17_3,0.408,0.511,9.0,-10.304,1.0,0.0322,0.0259,0.12,0.385,0.254,131.912,1g8Udsbb3HAZRyMMRF790q,Karvaan,Rauhan Malik;Raag Stereo;Sakib Nabi,17_4
17,western_chill_lyrics,0.408,0.511,9.0,-10.304,1.0,0.0322,0.0259,0.12,0.385,0.254,131.912,1g8Udsbb3HAZRyMMRF790q,Karvaan,Rauhan Malik;Raag Stereo;Sakib Nabi,17_4,0.558,0.378,0.0,-6.419,1.0,0.0526,0.894,2.32e-06,0.0799,0.44,170.195,5ThyDv6aRVU8AH4vXQNldF,Finding Her,Kushagra;Bharath;Saaheal,17_5
17,western_chill_lyrics,0.558,0.378,0.0,-6.419,1.0,0.0526,0.894,2.32e-06,0.0799,0.44,170.195,5ThyDv6aRVU8AH4vXQNldF,Finding Her,Kushagra;Bharath;Saaheal,17_5,0.701,0.52,6.0,-8.543,1.0,0.0374,0.459,2.04e-05,0.184,0.627,134.953,0OlYIIUtBAWF2iEiTYan5h,Aashiyan,gini,17_6
17,western_chill_lyrics,0.701,0.52,6.0,-8.543,1.0,0.0374,0.459,2.04e-05,0.184,0.627,134.953,0OlYIIUtBAWF2iEiTYan5h,Aashiyan,gini,17_6,0.775,0.407,6.0,-9.377,1.0,0.106,0.703,0.0,0.293,0.492,119.906,0FCe2NhPWKiSTAipf0lOAT,Chor,Justh,17_7
17,western_chill_lyrics,0.775,0.407,6.0,-9.377,1.0,0.106,0.703,0.0,0.293,0.492,119.906,0FCe2NhPWKiSTAipf0lOAT,Chor,Justh,17_7,0.544,0.307,10.0,-11.361,1.0,0.0334,0.791,0.0,0.11,0.335,177.808,1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,Dikshant,17_8
17,western_chill_lyrics,0.544,0.307,10.0,-11.361,1.0,0.0334,0.791,0.0,0.11,0.335,177.808,1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,Dikshant,17_8,0.852,0.73,3.0,-7.259,0.0,0.139,0.56,0.0616,0.185,0.541,102.989,5HzQLl5EyKpaE2dwgSaK4C,Maan Jao,Utsavi Jha,17_9
17,western_chill_lyrics,0.852,0.73,3.0,-7.259,0.0,0.139,0.56,0.0616,0.185,0.541,102.989,5HzQLl5EyKpaE2dwgSaK4C,Maan Jao,Utsavi Jha,17_9,0.701,0.618,0.0,-7.748,1.0,0.0303,0.318,0.0,0.0981,0.298,115.995,5oSRxsQLjlg6tsSg0N7JYO,Re Manva,Shubham Kabra,17_10
17,western_chill_lyrics,0.701,0.618,0.0,-7.748,1.0,0.0303,0.318,0.0,0.0981,0.298,115.995,5oSRxsQLjlg6tsSg0N7JYO,Re Manva,Shubham Kabra,17_10,0.534,0.237,4.0,-13.074,1.0,0.0327,0.848,0.000283,0.118,0.296,135.781,1v6g0O3B9MmLPW8jNKPSQg,Kya Kahein,Divyam Sodhi;Khwaab;Tanmay Maheshwari,17_11
17,western_chill_lyrics,0.534,0.237,4.0,-13.074,1.0,0.0327,0.848,0.000283,0.118,0.296,135.781,1v6g0O3B9MmLPW8jNKPSQg,Kya Kahein,Divyam Sodhi;Khwaab;Tanmay Maheshwari,17_11,0.512,0.695,4.0,-6.349,1.0,0.0271,0.0265,0.00815,0.146,0.351,145.956,0rlLBWFFTQiOWi963SH9bb,Choo Lo,The Local Train,17_12
17,western_chill_lyrics,0.512,0.695,4.0,-6.349,1.0,0.0271,0.0265,0.00815,0.146,0.351,145.956,0rlLBWFFTQiOWi963SH9bb,Choo Lo,The Local Train,17_12,0.534,0.863,0.0,-4.616,1.0,0.0356,0.015,0.0167,0.144,0.374,98.035,5ivRSlOhVIXN2QMzqgsX0s,Aaoge Tum Kabhi,The Local Train,17_13
17,western_chill_lyrics,0.534,0.863,0.0,-4.616,1.0,0.0356,0.015,0.0167,0.144,0.374,98.035,5ivRSlOhVIXN2QMzqgsX0s,Aaoge Tum Kabhi,The Local Train,17_13,0.616,0.33,0.0,-10.22,1.0,0.0352,0.854,0.0,0.108,0.503,81.936,2LUY01YYiSU1LxoyX1ERwQ,Tum Ho Toh,Iqlipse Nova;Prakriti Kakar,17_14
17,western_chill_lyrics,0.616,0.33,0.0,-10.22,1.0,0.0352,0.854,0.0,0.108,0.503,81.936,2LUY01YYiSU1LxoyX1ERwQ,Tum Ho Toh,Iqlipse Nova;Prakriti Kakar,17_14,0.697,0.315,10.0,-10.168,1.0,0.0503,0.932,0.0,0.392,0.659,113.695,59alvnjzlbX6LaHhXGDZYv,Khwab,Iqlipse Nova;Aditya A,17_15
17,western_chill_lyrics,0.697,0.315,10.0,-10.168,1.0,0.0503,0.932,0.0,0.392,0.659,113.695,59alvnjzlbX6LaHhXGDZYv,Khwab,Iqlipse Nova;Aditya A,17_15,0.61,0.455,4.0,-8.696,1.0,0.0307,0.742,4.94e-05,0.0808,0.266,82.515,7D3Ye9VMbfDXU78FtR3pFt,When We Feel Young - Nature Tapes,When Chai Met Toast,17_16
17,western_chill_lyrics,0.61,0.455,4.0,-8.696,1.0,0.0307,0.742,4.94e-05,0.0808,0.266,82.515,7D3Ye9VMbfDXU78FtR3pFt,When We Feel Young - Nature Tapes,When Chai Met Toast,17_16,0.527,0.376,5.0,-9.974,1.0,0.0298,0.682,0.0,0.142,0.24,151.928,0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,17_17
17,western_chill_lyrics,0.527,0.376,5.0,-9.974,1.0,0.0298,0.682,0.0,0.142,0.24,151.928,0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,17_17,0.707,0.415,4.0,-11.102,0.0,0.0349,0.019,0.00325,0.14,0.566,108.035,5hvKhWCV8qXSnXKsVMt2xq,Kinaare,Tanmaya Bhatnagar,17_18
17,western_chill_lyrics,0.707,0.415,4.0,-11.102,0.0,0.0349,0.019,0.00325,0.14,0.566,108.035,5hvKhWCV8qXSnXKsVMt2xq,Kinaare,Tanmaya Bhatnagar,17_18,0.823,0.652,10.0,-6.338,0.0,0.0396,0.272,0.000903,0.103,0.964,125.031,0EYrMu9FdtUTMZ8EK6cg5Q,Simti,Anumita Nadesan,17_19
17,western_chill_lyrics,0.823,0.652,10.0,-6.338,0.0,0.0396,0.272,0.000903,0.103,0.964,125.031,0EYrMu9FdtUTMZ8EK6cg5Q,Simti,Anumita Nadesan,17_19,0.729,0.396,0.0,-8.98,1.0,0.0359,0.796,0.0,0.104,0.886,97.281,0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,Aditya A,17_20
17,western_chill_lyrics,0.729,0.396,0.0,-8.98,1.0,0.0359,0.796,0.0,0.104,0.886,97.281,0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,Aditya A,17_20,0.831,0.564,10.0,-7.188,1.0,0.381,0.737,0.0,0.104,0.586,139.88,7jNb9JrNoX0iN2FD9PA2Hr,Ajj Kall,Saivi Fareed,17_21
17,western_chill_lyrics,0.831,0.564,10.0,-7.188,1.0,0.381,0.737,0.0,0.104,0.586,139.88,7jNb9JrNoX0iN2FD9PA2Hr,Ajj Kall,Saivi Fareed,17_21,0.614,0.468,9.0,-7.147,1.0,0.0275,0.732,3.81e-05,0.336,0.4,114.07,5MQLDkiEagOTLKpfa59a06,Jadoo,Akshath,17_22
17,western_chill_lyrics,0.614,0.468,9.0,-7.147,1.0,0.0275,0.732,3.81e-05,0.336,0.4,114.07,5MQLDkiEagOTLKpfa59a06,Jadoo,Akshath,17_22,0.775,0.536,1.0,-9.011,1.0,0.0741,0.25,0.0,0.0708,0.423,91.001,2AB7fsbG0eZJjDGile69CQ,Mera Safar,Iqlipse Nova,17_23
17,western_chill_lyrics,0.775,0.536,1.0,-9.011,1.0,0.0741,0.25,0.0,0.0708,0.423,91.001,2AB7fsbG0eZJjDGile69CQ,Mera Safar,Iqlipse Nova,17_23,0.8,0.209,4.0,-12.652,1.0,0.0408,0.865,4.11e-05,0.252,0.74,87.972,6MZyrnqwsLnrWY5Gk0AyXg,Farq hai,Suzonn,17_24
17,western_chill_lyrics,0.8,0.209,4.0,-12.652,1.0,0.0408,0.865,4.11e-05,0.252,0.74,87.972,6MZyrnqwsLnrWY5Gk0AyXg,Farq hai,Suzonn,17_24,0.571,0.395,2.0,-10.502,1.0,0.0372,0.601,0.000247,0.255,0.631,173.998,5Z2GQ0eBKoatNYqbGayihP,Lamhey,Anubha Bajaj,17_25
17,western_chill_lyrics,0.571,0.395,2.0,-10.502,1.0,0.0372,0.601,0.000247,0.255,0.631,173.998,5Z2GQ0eBKoatNYqbGayihP,Lamhey,Anubha Bajaj,17_25,0.717,0.182,4.0,-13.629,1.0,0.0355,0.736,0.000248,0.0746,0.232,81.99,7uZLUFqPgGqwzD5rzOl8Sa,Mulaqat,Prateek Kuhad,17_26
17,western_chill_lyrics,0.717,0.182,4.0,-13.629,1.0,0.0355,0.736,0.000248,0.0746,0.232,81.99,7uZLUFqPgGqwzD5rzOl8Sa,Mulaqat,Prateek Kuhad,17_26,0.476,0.124,2.0,-9.463,1.0,0.0443,0.927,0.0,0.0972,0.19,94.299,3WLJ7D5kh44K5eJ1NqZQ6W,Baarishein,Anuv Jain,17_27
17,western_chill_lyrics,0.476,0.124,2.0,-9.463,1.0,0.0443,0.927,0.0,0.0972,0.19,94.299,3WLJ7D5kh44K5eJ1NqZQ6W,Baarishein,Anuv Jain,17_27,0.737,0.458,6.0,-5.805,1.0,0.0317,0.601,6.98e-06,0.138,0.456,89.993,6qrifdo7QINdPQr80IelGi,Iraaday,Rovalio;Abdul Hannan,17_28
17,western_chill_lyrics,0.737,0.458,6.0,-5.805,1.0,0.0317,0.601,6.98e-06,0.138,0.456,89.993,6qrifdo7QINdPQr80IelGi,Iraaday,Rovalio;Abdul Hannan,17_28,0.688,0.523,2.0,-8.67,1.0,0.0349,0.365,0.0038,0.122,0.284,100.055,6KvXpACADAz73IPrCgXobL,Alfaazo,Mitraz,17_29
17,western_chill_lyrics,0.688,0.523,2.0,-8.67,1.0,0.0349,0.365,0.0038,0.122,0.284,100.055,6KvXpACADAz73IPrCgXobL,Alfaazo,Mitraz,17_29,0.699,0.299,6.0,-12.599,1.0,0.0403,0.869,0.0,0.0724,0.459,118.969,74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,17_30
17,western_chill_lyrics,0.699,0.299,6.0,-12.599,1.0,0.0403,0.869,0.0,0.0724,0.459,118.969,74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,17_30,0.655,0.473,8.0,-9.806,1.0,0.0267,0.842,0.0323,0.167,0.572,92.962,6ZmtxXUXRVjxOhugKkmerC,Dil Mere,The Local Train,17_31
17,western_chill_lyrics,0.655,0.473,8.0,-9.806,1.0,0.0267,0.842,0.0323,0.167,0.572,92.962,6ZmtxXUXRVjxOhugKkmerC,Dil Mere,The Local Train,17_31,0.653,0.446,0.0,-7.867,1.0,0.0351,0.546,4.52e-05,0.109,0.472,100.018,6E6BCsQHXDAdXsrL7zV71N,Roz Roz,The Yellow Diary;Shilpa Rao,17_32
17,western_chill_lyrics,0.653,0.446,0.0,-7.867,1.0,0.0351,0.546,4.52e-05,0.109,0.472,100.018,6E6BCsQHXDAdXsrL7zV71N,Roz Roz,The Yellow Diary;Shilpa Rao,17_32,0.484,0.526,0.0,-8.629,1.0,0.0354,0.394,0.000831,0.281,0.444,80.008,67LdLmIj2GVrGf4ZUuLaE1,Aa Mil,Zaeden;Lisa Mishra,17_33
17,western_chill_lyrics,0.484,0.526,0.0,-8.629,1.0,0.0354,0.394,0.000831,0.281,0.444,80.008,67LdLmIj2GVrGf4ZUuLaE1,Aa Mil,Zaeden;Lisa Mishra,17_33,0.816,0.39,0.0,-7.602,1.0,0.0556,0.749,0.0123,0.0803,0.569,95.987,7zp98Ss6AfbryqI95507du,Kaise Woh Beete Pal,Khayaal,17_34
17,western_chill_lyrics,0.816,0.39,0.0,-7.602,1.0,0.0556,0.749,0.0123,0.0803,0.569,95.987,7zp98Ss6AfbryqI95507du,Kaise Woh Beete Pal,Khayaal,17_34,0.607,0.593,4.0,-7.982,0.0,0.0378,0.2,0.0,0.0833,0.211,107.988,4roFMBSQp7W4fYVxKMmhA5,Junoon,Mitraz,17_35
17,western_chill_lyrics,0.607,0.593,4.0,-7.982,0.0,0.0378,0.2,0.0,0.0833,0.211,107.988,4roFMBSQp7W4fYVxKMmhA5,Junoon,Mitraz,17_35,0.588,0.283,8.0,-12.663,1.0,0.0364,0.863,0.0,0.121,0.284,82.044,7EYEswNmA0XjzwUitONgzK,Tuta Pull Wahan,Deepak Rathore,17_36
17,western_chill_lyrics,0.588,0.283,8.0,-12.663,1.0,0.0364,0.863,0.0,0.121,0.284,82.044,7EYEswNmA0XjzwUitONgzK,Tuta Pull Wahan,Deepak Rathore,17_36,0.516,0.419,1.0,-10.856,1.0,0.0275,0.816,0.223,0.0846,0.123,88.966,52lObaMpTZyYt2aACIkBmC,Woh Raat,Shivoryx;Ronit Vinta,17_37
17,western_chill_lyrics,0.516,0.419,1.0,-10.856,1.0,0.0275,0.816,0.223,0.0846,0.123,88.966,52lObaMpTZyYt2aACIkBmC,Woh Raat,Shivoryx;Ronit Vinta,17_37,0.689,0.447,0.0,-9.242,1.0,0.0254,0.826,0.000183,0.115,0.309,112.064,5YyXq5rzZyyEbNptsLFz3W,Khwahish,Mitraz;Arooh,17_38
17,western_chill_lyrics,0.689,0.447,0.0,-9.242,1.0,0.0254,0.826,0.000183,0.115,0.309,112.064,5YyXq5rzZyyEbNptsLFz3W,Khwahish,Mitraz;Arooh,17_38,0.722,0.309,0.0,-12.729,1.0,0.0413,0.676,4e-05,0.13,0.832,98.88,0BlKsjU5Md37Z1CZ6UY6bT,Bahara X,Ezu,17_39
17,western_chill_lyrics,0.722,0.309,0.0,-12.729,1.0,0.0413,0.676,4e-05,0.13,0.832,98.88,0BlKsjU5Md37Z1CZ6UY6bT,Bahara X,Ezu,17_39,0.715,0.43,6.0,-12.266,1.0,0.0467,0.879,0.025,0.0937,0.699,86.984,3euf8ftyX9tjpqXJgF5NlM,Mann,The Yellow Diary,17_40
17,western_chill_lyrics,0.715,0.43,6.0,-12.266,1.0,0.0467,0.879,0.025,0.0937,0.699,86.984,3euf8ftyX9tjpqXJgF5NlM,Mann,The Yellow Diary,17_40,0.682,0.301,8.0,-9.118,0.0,0.0327,0.559,2.63e-06,0.0987,0.32,104.023,36yzu4OVMizmwxR6aF1BKe,Khel,Praagya,17_41
17,western_chill_lyrics,0.682,0.301,8.0,-9.118,0.0,0.0327,0.559,2.63e-06,0.0987,0.32,104.023,36yzu4OVMizmwxR6aF1BKe,Khel,Praagya,17_41,0.671,0.38,4.0,-8.419,1.0,0.0356,0.875,0.0,0.111,0.816,96.945,3vGy3xMTFig0f0tUrjkbVQ,Chaand Baaliyan Duet,Aditya A;Ishita Parakh,17_42
17,western_chill_lyrics,0.671,0.38,4.0,-8.419,1.0,0.0356,0.875,0.0,0.111,0.816,96.945,3vGy3xMTFig0f0tUrjkbVQ,Chaand Baaliyan Duet,Aditya A;Ishita Parakh,17_42,0.676,0.376,2.0,-11.282,1.0,0.0351,0.887,0.000183,0.0853,0.226,113.948,0iEdt7cayQ2XbicDeWFztj,Khwaab,Anumita Nadesan,17_43
17,western_chill_lyrics,0.676,0.376,2.0,-11.282,1.0,0.0351,0.887,0.000183,0.0853,0.226,113.948,0iEdt7cayQ2XbicDeWFztj,Khwaab,Anumita Nadesan,17_43,0.769,0.391,5.0,-10.822,1.0,0.0387,0.597,0.00119,0.437,0.843,113.992,1YrRmCUVEWBoPZs36lu9aY,Jaane Hi Do,Anubha Bajaj,17_44
17,western_chill_lyrics,0.769,0.391,5.0,-10.822,1.0,0.0387,0.597,0.00119,0.437,0.843,113.992,1YrRmCUVEWBoPZs36lu9aY,Jaane Hi Do,Anubha Bajaj,17_44,0.486,0.25,8.0,-12.966,1.0,0.0272,0.81,4.39e-06,0.0732,0.409,92.676,5N21MtYa2f16k5XrgweCv6,Khoya Khoya,Anumita Nadesan,17_45
17,western_chill_lyrics,0.486,0.25,8.0,-12.966,1.0,0.0272,0.81,4.39e-06,0.0732,0.409,92.676,5N21MtYa2f16k5XrgweCv6,Khoya Khoya,Anumita Nadesan,17_45,0.358,0.632,5.0,-6.423,1.0,0.0764,0.479,0.0,0.0937,0.426,82.712,6uJ6KxWCNszP9VDtZm5A0C,Bewajah,somanshu;Neeti Mohan,17_46
17,western_chill_lyrics,0.358,0.632,5.0,-6.423,1.0,0.0764,0.479,0.0,0.0937,0.426,82.712,6uJ6KxWCNszP9VDtZm5A0C,Bewajah,somanshu;Neeti Mohan,17_46,0.449,0.652,4.0,-9.15,1.0,0.0401,0.403,0.00855,0.115,0.404,175.88,3QaIy5RwASN8UuRVuw5BHz,Mujhe Mere Naam Se,The Yellow Diary,17_47
18,western_chill_lyrics,0.488,0.68,8.0,-7.569,1.0,0.0274,0.342,0.897,0.112,0.34,92.054,5t1vQDpm4MKmRzbVaMAJWK,"leave it all behind, Mike",Night Tapes,18_1,0.537,0.549,0.0,-8.849,1.0,0.0506,0.842,0.604,0.132,0.962,148.969,1moHlZMn9WeOA3uel2UBWM,Beck n Call,waterbaby;ttoh,18_2
18,western_chill_lyrics,0.537,0.549,0.0,-8.849,1.0,0.0506,0.842,0.604,0.132,0.962,148.969,1moHlZMn9WeOA3uel2UBWM,Beck n Call,waterbaby;ttoh,18_2,0.587,0.56,1.0,-6.387,0.0,0.0341,0.645,0.00761,0.303,0.225,90.004,2DpkCVXKWtdekSXzTaCNR3,Planes,Olive Jones,18_3
18,western_chill_lyrics,0.587,0.56,1.0,-6.387,0.0,0.0341,0.645,0.00761,0.303,0.225,90.004,2DpkCVXKWtdekSXzTaCNR3,Planes,Olive Jones,18_3,0.49,0.242,4.0,-14.632,1.0,0.0668,0.798,0.131,0.104,0.225,119.778,4cEuGH4VIE5DWNt65Xzpk3,A Couple Minutes,Jia*,18_4
18,western_chill_lyrics,0.49,0.242,4.0,-14.632,1.0,0.0668,0.798,0.131,0.104,0.225,119.778,4cEuGH4VIE5DWNt65Xzpk3,A Couple Minutes,Jia*,18_4,0.534,0.482,8.0,-8.554,1.0,0.0462,0.76,0.014,0.115,0.338,71.834,1Vj11Vm95STtBEL7hSB5Sh,Images of Love (with Dominic Fike),Hether;Dominic Fike,18_5
18,western_chill_lyrics,0.534,0.482,8.0,-8.554,1.0,0.0462,0.76,0.014,0.115,0.338,71.834,1Vj11Vm95STtBEL7hSB5Sh,Images of Love (with Dominic Fike),Hether;Dominic Fike,18_5,0.752,0.657,9.0,-5.962,1.0,0.0371,0.129,0.056,0.112,0.391,91.519,2L8V5ufkP4ZzBBqjVBE2SW,Flood (feat. Bon Iver),Dua Saleh;Bon Iver,18_6
18,western_chill_lyrics,0.752,0.657,9.0,-5.962,1.0,0.0371,0.129,0.056,0.112,0.391,91.519,2L8V5ufkP4ZzBBqjVBE2SW,Flood (feat. Bon Iver),Dua Saleh;Bon Iver,18_6,0.676,0.79,5.0,-9.063,0.0,0.0706,0.316,0.000191,0.101,0.424,116.037,53j4dcm9Jn47sFJx8nVz5X,Senses ft. Sampha,Arlo Parks;Sampha,18_7
18,western_chill_lyrics,0.676,0.79,5.0,-9.063,0.0,0.0706,0.316,0.000191,0.101,0.424,116.037,53j4dcm9Jn47sFJx8nVz5X,Senses ft. Sampha,Arlo Parks;Sampha,18_7,0.525,0.731,11.0,-7.177,0.0,0.0326,0.412,0.812,0.184,0.728,146.075,5TWmdXXBJkNDZzRA94PwAr,Mononoke,Gabriela Richardson,18_8
18,western_chill_lyrics,0.525,0.731,11.0,-7.177,0.0,0.0326,0.412,0.812,0.184,0.728,146.075,5TWmdXXBJkNDZzRA94PwAr,Mononoke,Gabriela Richardson,18_8,0.759,0.72,2.0,-9.003,1.0,0.0416,0.794,0.0275,0.299,0.888,129.018,6iCH68EVZeUm0qlIBp5GOO,Small Change,DON WEST,18_9
18,western_chill_lyrics,0.759,0.72,2.0,-9.003,1.0,0.0416,0.794,0.0275,0.299,0.888,129.018,6iCH68EVZeUm0qlIBp5GOO,Small Change,DON WEST,18_9,0.584,0.677,1.0,-6.59,0.0,0.0421,0.00331,6e-05,0.0801,0.423,164.963,6hkafjAcHMk1TtSF6w2wIx,car,Royel Otis,18_10
