track_id,track_name,audio_path,audio_relative_path
3TEpHcylaJDZyYOiBVzlwN,Raanjhanaa - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\17. Raanjhanaa - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\17. Raanjhanaa - Lofi Flip.mp3
4DvAqLQNC0kW3XT2EE69cY,Tum Tak - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\18. Tum Tak - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\18. Tum Tak - Lofi Flip.mp3
2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\19. Saiyyan.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\19. Saiyyan.mp3
1CsRoIeHaHRysPMoEaKRoQ,Tum Mile - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\20. Tum Mile - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\20. Tum Mile - Lofi Flip.mp3
4blqlsA1uf2d2I40E90EUC,"Tere Hawaale (From ""Laal Singh Chaddha"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\21. Tere Hawaale (From _Laal Singh Chaddha_).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\21. Tere Hawaale (From _Laal Singh Chaddha_).mp3
6qSNgCUyjfThWCLkFlvEIe,Shayad X Samjhawan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\22. Shayad X Samjhawan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\22. Shayad X Samjhawan - Lofi Flip.mp3
7nsjBUVRQTUEvCReXAtVPi,Kesariya - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\23. Kesariya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\23. Kesariya - Lofi Flip.mp3
5iCY0TXNImK4hyKfcplQsg,Baarishein,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\24. Baarishein.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\24. Baarishein.mp3
7vwTvVDpsONocB0zr8ShtJ,Ranjha - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\25. Ranjha - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\25. Ranjha - Lofi Flip.mp3
1gxmaTGnxEgZuV8485tevN,Alag Aasmaan (Acoustic),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\26. Alag Aasmaan (Acoustic).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\26. Alag Aasmaan (Acoustic).mp3
15BDf9qq9tl09Yw5l6fvrI,Love Me Thoda Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\27. Love Me Thoda Lofi.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\27. Love Me Thoda Lofi.mp3
67nxgDAXgyahpQ0DMqM6lW,Soniyo - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\28. Soniyo - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\28. Soniyo - Lofi Flip.mp3
1bVyGEGJ3oNqBUKv2jZFSo,Mera Mann (Lo-fi Remix ),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\29. Mera Mann (Lo-fi Remix ).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\29. Mera Mann (Lo-fi Remix ).mp3
21hHDH6amg7qm9QR9vfqb9,Jashne Bahara - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\30. Jashne Bahara - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\30. Jashne Bahara - Lofi Flip.mp3
1lIYP8fDGGnp91OMTUnwjV,Waqt Ki Baatein,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\31. Waqt Ki Baatein.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\31. Waqt Ki Baatein.mp3
6GWchpKWsKkwR6jcl0yG6V,Pyaar Ke Pal,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\32. Pyaar Ke Pal.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\32. Pyaar Ke Pal.mp3
6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\33. Hawayein (From _Jab Harry Met Sejal_).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\33. Hawayein (From _Jab Harry Met Sejal_).mp3
3qToa7nSnKh49amY8uWS3B,Sajdaa - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\34. Sajdaa - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\34. Sajdaa - Lofi Flip.mp3
0QuJBzeSuk3vqwNmnBvhSM,Ajib Dastan Hai Yeh - LoFi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\35. Ajib Dastan Hai Yeh - LoFi.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\35. Ajib Dastan Hai Yeh - LoFi.mp3
6KvXpACADAz73IPrCgXobL,Alfaazo,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\36. Alfaazo.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\36. Alfaazo.mp3
0463k0z2J1zmUNcSgriaYT,Teri Hogaiyaan Lofi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\37. Teri Hogaiyaan Lofi Mix.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\37. Teri Hogaiyaan Lofi Mix.mp3
0HnbfIzOu6eLF8Kb1mT9Wl,Laaree Chootee,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\38. Laaree Chootee.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\38. Laaree Chootee.mp3
7EcRb9AkOSRXdTFAlKt5Vy,Falak Tak - LoFi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\39. Falak Tak - LoFi Mix.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\39. Falak Tak - LoFi Mix.mp3
56NEBOZVI0GxY3kI542uAu,Tere Bina - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\40. Tere Bina - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\40. Tere Bina - Lofi Flip.mp3
3IOgP2PSCTdoAID7VmMGEh,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\41. Ek Ladki Ko Dekha Toh Aisa Laga - Title Track.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\41. Ek Ladki Ko Dekha Toh Aisa Laga - Title Track.mp3
5f4CDQSxZJ8GuYdwMdz37V,Mere Bina - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\42. Mere Bina - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\42. Mere Bina - Lofi Flip.mp3
1Bd027R0spghop0PUwgjyN,Kabhii Tumhhe - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\43. Kabhii Tumhhe - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\43. Kabhii Tumhhe - Lofi Flip.mp3
1KPAtV3E11Y3pbnzUOtO0d,Samjhawan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\44. Samjhawan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\44. Samjhawan - Lofi Flip.mp3
1u4JZDeRVFD6f6SHPuLCvv,Bandeya - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\45. Bandeya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\45. Bandeya - Lofi Flip.mp3
7mh4KIB1ajU4lXzR1NgTRd,Pyaar Ke Pal - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\46. Pyaar Ke Pal - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\46. Pyaar Ke Pal - Lofi Flip.mp3
7eAAurrscWUrAqy9WrNHGs,Suraj Hua Maddham - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\47. Suraj Hua Maddham - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\47. Suraj Hua Maddham - Lofi Flip.mp3
1G9sOxmVZMxvv6RoUGLmJy,Baatein Ye Kabhi Na - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\48. Baatein Ye Kabhi Na - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\48. Baatein Ye Kabhi Na - Lofi Flip.mp3
5AuX6ALpT2Uca9oPArGMx6,Raataan Lambiyan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\49. Raataan Lambiyan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\49. Raataan Lambiyan - Lofi Flip.mp3
01iMTLk72XWI6pCH2QZ3sR,Bheegi Si Bhaagi Si - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\50. Bheegi Si Bhaagi Si - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\50. Bheegi Si Bhaagi Si - Lofi Flip.mp3
7BbhFrLzCP7DdnV69vVbCv,Hosanna - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\53. Hosanna - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\53. Hosanna - Lofi Flip.mp3
0q1EaeaqfLBLqRvlkSbYi9,Kyon - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\54. Kyon - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\54. Kyon - Lofi Flip.mp3
16cuM5q46CqebnhdRB1nQG,Dil Ibaadat - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\55. Dil Ibaadat - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\55. Dil Ibaadat - Lofi Flip.mp3
79UQjoU5Yfe4AsVlbVOvPz,Mehrama - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\56. Mehrama - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\56. Mehrama - Lofi Flip.mp3
4jQkn21WCZ7g1NS2wMQeoi,Hasi - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\57. Hasi - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\57. Hasi - Lofi Flip.mp3
4uZnwiu2fnfTKWn8zt6XZx,Zara Sa - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\58. Zara Sa - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\58. Zara Sa - Lofi Flip.mp3
5wjFlSZO2jAlkAbPDXwF4O,Teri Jhuki Nazar - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\59. Teri Jhuki Nazar - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\59. Teri Jhuki Nazar - Lofi Flip.mp3
36RUXg3A6mjjpBLl3sPFb5,Tere Bina - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\60. Tere Bina - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\60. Tere Bina - Lofi Flip.mp3
4zKUbaPleWBF1tKyfCtLHw,Channa Mereya - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\61. Channa Mereya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\61. Channa Mereya - Lofi Flip.mp3
0Pe6XBhleBHeyuE23ZHETQ,Pal - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\62. Pal - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\62. Pal - Lofi Flip.mp3
47GoImoZiTI32p1t4H4b7h,Raataan Lambiyan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\63. Raataan Lambiyan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\63. Raataan Lambiyan - Lofi Flip.mp3
1xuQlDV5MQG5XAv2Zrvk5E,Ranjha - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\64. Ranjha - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\64. Ranjha - Lofi Flip.mp3
1HTAigL1eChl33tOVEM2Du,Tu Har Lamha - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\65. Tu Har Lamha - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\65. Tu Har Lamha - Lofi Flip.mp3
0Bfima51LTKrxuBYjv0Qwp,Teri Deewani - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\66. Teri Deewani - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\66. Teri Deewani - Lofi Flip.mp3
6ocwTKbnMqlKB5PwA9UPKz,Muskurane - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\67. Muskurane - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\67. Muskurane - Lofi Flip.mp3
0495XdT8Vts83c6D62srGw,Bahara - Chill Version,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\68. Bahara - Chill Version.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\68. Bahara - Chill Version.mp3
1YsZiRwu9gpkadYfM781nO,Rasiya - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\69. Rasiya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\69. Rasiya - Lofi Flip.mp3
7DCdo3lhnp7IB5SJiN8iiR,Abhi Mujh Mein Kahin - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\70. Abhi Mujh Mein Kahin - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\70. Abhi Mujh Mein Kahin - Lofi Flip.mp3
0EqQqSKvdDwiqAqe6NQBjP,Shukran Allah - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\71. Shukran Allah - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\71. Shukran Allah - Lofi Flip.mp3
1rbE7L6vbRMhqhW2yTGM2E,Raanjhanaa X Tum Tak - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\72. Raanjhanaa X Tum Tak - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\72. Raanjhanaa X Tum Tak - Lofi Flip.mp3
4LMnefLl0gp4LvMBxPHq5D,Bolna - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\73. Bolna - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\73. Bolna - Lofi Flip.mp3
6NwVffBJeULbYgmilErYEz,Ishq Di Baajiyaan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\74. Ishq Di Baajiyaan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\74. Ishq Di Baajiyaan - Lofi Flip.mp3
