Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:13k2LSUYUuJq25wh0rdI2C,"told u","told u","nearly monday",2025-07-25,143684,53,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","nearly monday",0.646,0.134,7,-15.034,0,0.0432,0.743,0.926,0.109,0.207,76.337,4
spotify:track:4Q6kcMuzi2X60hl37hVWQd,"Sycamore","Sycamore","Leavv;Makzo;Beats for Trees",2025-11-21,107333,51,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi hip hop,lo-fi,jazz beats","okwow",0.68,0.278,4,-9.171,0,0.0905,0.902,0.193,0.0991,0.549,77.214,4
spotify:track:4qhLmcwhWxD17aWb2eN8sz,"hot mess","hot mess","giannis wang",2024-09-01,125454,57,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","giannis wang",0.72,0.166,1,-14.083,1,0.0486,0.841,0.828,0.0937,0.372,88.002,4
spotify:track:4AR0NNpMhvmnEixgTzpOv2,"Evergreen","Evergreen","amies;Dosi",2026-02-27,179200,50,false,,2026-04-03T04:00:14Z,"lo-fi hip hop,lo-fi,lo-fi beats","amies & Dosi",0.573,0.187,10,-21.105,1,0.0325,0.821,0.891,0.122,0.0821,75.038,4
spotify:track:1lnVbqyBZvQkVSac8AEdzA,"Porch","Porch","softy",2025-10-03,120436,53,false,,2026-04-03T04:00:14Z,"lo-fi hip hop,lo-fi,lo-fi beats","softy.",0.742,0.447,6,-7.072,0,0.0398,0.85,0.892,0.108,0.166,80.111,4
spotify:track:4fqT0kNekNtRVzGu6Ln5bB,"Golden Spices","Porcelain Nebula","Bandarr",2024-10-07,160941,56,false,,2026-04-03T04:00:14Z,"","Score a Score",0.705,0.376,0,-10.008,0,0.0502,0.501,0.832,0.125,0.285,170.009,4
spotify:track:0Sls4ZDWxFqr3GXeyfSS2s,"Slow Morns","Slow Morns","sellar",2025-10-19,156000,60,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.645,0.106,0,-15.069,1,0.2,0.885,0.915,0.108,0.514,80.006,4
spotify:track:4Od4ZRReLhtOLjOk5WwniX,"Morse","Morse","Cmd q",2025-02-14,168000,57,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Firefly Entertainment AB",0.751,0.153,9,-17.474,0,0.154,0.924,0.92,0.0794,0.314,130.027,4
spotify:track:3bQmC50CJvtOC52tGgCHXA,"Where the Stones Breathe","Where the Stones Breathe","Muroki",2025-12-10,140571,55,false,,2026-04-03T04:00:14Z,"","Golden Hour",0.808,0.322,11,-13.001,0,0.0923,0.928,0.863,0.0928,0.892,140.021,4
spotify:track:1VFcm6dHaWzvBo69EyjCnK,"Kyla","Kyla","BeatsBySindri",2025-06-27,160600,64,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","BeatsBySindri",0.682,0.188,0,-22.747,1,0.117,0.834,0.905,0.096,0.204,75.003,4
spotify:track:2C7VA1VMLDgeNjr4i3h0V1,"coffee","coffee","Soft Illy",2025-08-17,139691,57,false,,2026-04-03T04:00:14Z,"","Chill Caterpillar",0.714,0.117,1,-16.796,1,0.0772,0.911,0.773,0.0986,0.383,76.022,4
spotify:track:397RPoOLzzdDv1rvkABfnW,"hover","hover","Bcalm",2026-03-06,169411,47,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi hip hop,lo-fi beats","Bcalm",0.678,0.221,7,-13.755,1,0.0449,0.93,0.933,0.0878,0.187,136.073,4
spotify:track:3AYHI7qsr1lVLGieNgCpkf,"Skyscraper","Skyscraper","Sorai",2024-08-23,107294,54,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Boshi Collective",0.673,0.382,11,-13.775,1,0.0555,0.949,0.946,0.115,0.402,170.021,4
spotify:track:2EdJa9LmriBuCMbgs0p6LO,"juniper","juniper","steezy prime;jxsn",2026-02-13,117698,55,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi hip hop,lo-fi beats","Lofi Jazz Records",0.757,0.335,8,-17.549,1,0.0545,0.875,0.941,0.0827,0.55,146.912,4
spotify:track:2hkNPXIhrHRQmUe5b3E2H2,"Jasmine","Jasmine","Dosi;Hoogway",2026-02-19,141666,50,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats,lo-fi hip hop","Hoogway",0.658,0.16,6,-14.804,1,0.0546,0.907,0.949,0.0886,0.33,72.029,4
spotify:track:7hTE9yYF9dlFv6w3Ybh8S8,"lavish","lavish","May-Flowa",2025-05-25,123077,54,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.708,0.134,7,-17.372,0,0.234,0.829,0.937,0.111,0.546,130.332,4
spotify:track:2tIuYjDRwnJfJEt4uDEjRl,"ghee","ghee","lilibu",2024-10-20,180000,58,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.695,0.204,1,-16.089,1,0.0397,0.704,0.918,0.623,0.417,102.012,4
spotify:track:7d0D66qnkwokI5cGH3QIba,"Viola","Viola","Lock;softy",2025-12-18,137142,51,false,,2026-04-03T04:00:14Z,"jazz beats,lo-fi,lo-fi hip hop,lo-fi beats","1x1",0.531,0.243,0,-13.032,1,0.169,0.974,0.092,0.0713,0.389,76.834,4
spotify:track:7y5CnlDjKTRq9D4L97Ag6I,"losing time","losing time","Yumeoka",2025-09-12,165374,59,false,,2026-04-03T04:00:14Z,"lo-fi","Calm Lands Music",0.669,0.14,2,-16.695,0,0.0555,0.752,0.955,0.0887,0.218,159.936,4
spotify:track:2Dlx8LLVElyqBs5q07eudk,"Magic Happens","Magic Happens","BƱBBLE;reOrder",2025-10-24,114845,52,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Lofi Chill Records",0.807,0.419,10,-8.867,0,0.387,0.366,0.883,0.368,0.283,169.989,4
spotify:track:2zI8kItxIqtyFYfFsy3ngx,"Coastal","Coastal","Leavv;Mr. Käfer",2024-11-08,107408,53,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi hip hop,lo-fi,jazz beats,jazz rap","mood dealer",0.787,0.109,2,-11.446,1,0.0528,0.394,0.923,0.0911,0.37,84.046,4
