Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5BOnNaaci0Jqvf7YMlQsgC,"Seismic Clarity","Seismic Clarity","Lumen Atlas",2026-02-13,142016,51,false,,2026-03-19T15:17:59Z,"","Lumen Atlas",0.516,0.0385,7,-25.038,1,0.0421,0.976,0.937,0.109,0.0789,75.054,4
spotify:track:3fu89sPz9Ueztam8X5LCix,"Nova Trace","Nova Trace","Emberwaves",2025-05-02,130276,57,false,,2026-03-19T15:17:59Z,"","Emberwaves",0.442,0.0239,9,-31.283,1,0.0308,0.992,0.866,0.0857,0.163,75.962,4
spotify:track:1ZFUo8pECMG606dn8i28A4,"Sea","Sea","Charlie Blue",2025-08-22,141559,55,false,,2026-03-19T15:17:59Z,"","Charlie Blue",0.402,0.0624,8,-23.321,1,0.0326,0.836,0.808,0.111,0.0712,109.967,4
spotify:track:6IkDDZG1OCjvZxAzvOf73Y,"Lost in Logic","Lost in Logic","The Dawning",2026-03-13,143534,51,false,,2026-03-19T15:17:59Z,"","The Dawning",0.576,0.0289,1,-32.2,1,0.0445,0.983,0.876,0.11,0.127,74,4
spotify:track:4UBybhRMoRKbdhK73M4VWK,"Contrasts","Contrasts","Temporal Drift",2025-08-22,114449,55,false,,2026-03-19T15:17:59Z,"","Temporal Drift",0.561,0.165,4,-25.888,0,0.0336,0.933,0.92,0.0978,0.158,72.981,4
spotify:track:2sDLddDUikRmarSrWxXo4s,"To cherish","To cherish","Cherries & Daydreams",2025-04-18,155186,56,false,,2026-03-19T15:17:59Z,"","Cherries & Daydreams",0.441,0.0417,1,-29.351,1,0.0333,0.968,0.868,0.0991,0.0542,131.975,4
spotify:track:092DLaLs5wYSKgbvdcsa13,"Darker","Darker","Echo Dunes",2026-01-16,134540,51,false,,2026-03-19T15:17:59Z,"","Echo Dunes",0.559,0.113,4,-18.982,0,0.04,0.98,0.871,0.11,0.0589,75.039,4
spotify:track:51FuKtLmI9wNsKZOJFYEBn,"Super Far","Super Far","Veda Orion",2025-11-06,143741,55,false,,2026-03-19T15:17:59Z,"","Veda Orion",0.459,0.038,9,-28.056,1,0.0338,0.992,0.953,0.102,0.13,70.023,5
spotify:track:6GvPg1NJvMEuhvusUuSSLi,"Oresjo","Oresjo","Tranquil Oasis",2026-02-20,145909,54,false,,2026-03-19T15:17:59Z,"","Overtone Studios",0.431,0.0599,6,-27.384,1,0.031,0.881,0.812,0.0978,0.132,69.93,3
spotify:track:6t0x3nGOtHGv8mtiB7pQgh,"Attachment","Attachment","Halune",2026-01-11,197555,51,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.491,0.087,1,-22.576,1,0.0346,0.457,0.826,0.135,0.115,118.319,4
spotify:track:63F6wD0lnbuafVE0a7RTfx,"transformer","transformer","Love Palmer",2025-10-31,138624,55,false,,2026-03-19T15:17:59Z,"","Overtone Studios",0.424,0.0891,4,-29.605,1,0.0319,0.993,0.809,0.0891,0.218,73.982,3
spotify:track:4FBzd8Qf64rgpFeABUWaOV,"Present","Present","Sonic Waves",2026-03-13,160084,51,false,,2026-03-19T15:17:59Z,"","Sonic Waves",0.411,0.0299,4,-31.671,1,0.0313,0.818,0.799,0.107,0.0699,74.973,4
spotify:track:4vYim0iXiVl1ElF5n7KceH,"Skies Below","Skies Below","Atlas Dusk",2025-10-31,151500,54,false,,2026-03-19T15:17:59Z,"","Atlas Dusk",0.371,0.0764,9,-30.477,0,0.029,0.892,0.913,0.0868,0.146,80.024,4
spotify:track:38AKv3z5kTzFFM2YC793Gg,"Mantra","Mantra","Køsk Skriner",2025-10-26,143486,56,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.415,0.024,1,-27.904,1,0.0324,0.906,0.874,0.103,0.11,75.888,1
spotify:track:716Ro4oUAxedtBRZI223lB,"Serene Fold","Serene Fold","Otto Virell",2025-09-05,126691,55,false,,2026-03-19T15:17:59Z,"","Otto Virell",0.536,0.0542,0,-25.409,1,0.0379,0.98,0.873,0.113,0.149,139.862,4
spotify:track:6IiJVPmsMMuLQxStzgiAzI,"Endless","Endless","Detinu",2026-01-11,154285,51,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.653,0.238,6,-20.504,1,0.0327,0.965,0.872,0.113,0.191,140.104,4
spotify:track:5uQGTiG1GHUl34Fy011A0F,"Dawn Echoes","Dawn Echoes","Jo Anand",2026-01-25,134500,54,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.467,0.22,4,-21.482,0,0.0312,0.97,0.912,0.106,0.243,75.014,4
spotify:track:5YsVyv53PDNolRWFtv2Rb6,"Grounded","Grounded","Dips And Daps",2025-10-03,150962,55,false,,2026-03-19T15:17:59Z,"","Dips And Daps",0.364,0.0189,3,-27.597,1,0.0326,0.868,0.883,0.111,0.0695,97.446,4
spotify:track:4qW2a25CdtWZe3RZr7eUdB,"Winter Hymn","Winter Hymn","Egon Alram",2026-03-13,157484,51,false,,2026-03-19T15:17:59Z,"","Calm Lands Music",0.4,0.0551,3,-28.606,1,0.0333,0.941,0.869,0.102,0.207,66.995,4
spotify:track:3CrfAONEQixqMAySYFsSKp,"Continuum Leaf","Continuum Leaf","Otto Virell",2025-08-22,126315,55,false,,2026-03-19T15:17:59Z,"","Otto Virell",0.601,0.0489,1,-23.84,0,0.0342,0.983,0.915,0.101,0.0705,75.978,4
spotify:track:2YJ6nITwsCgjyDL5cGW6QK,"Evoke","Evoke","Køsk Skriner",2025-09-28,165211,54,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.462,0.0862,0,-22.886,0,0.0298,0.932,0.888,0.0983,0.204,71.01,4
spotify:track:6N43D5tMDZ0yenojhhjuRL,"Awakening","Awakening","Submárens",2026-01-16,140793,51,false,,2026-03-19T15:17:59Z,"ambient jazz","Submárens",0.503,0.0713,10,-25.955,1,0.032,0.848,0.702,0.108,0.0598,66.747,4
spotify:track:4hSwJP0LtjWOYFZnbcYlXH,"Oceanside","Oceanside","Lorian Ash",2026-02-20,123333,53,false,,2026-03-19T15:17:59Z,"","Overtone Studios",0.28,0.0331,1,-28.218,1,0.0357,0.992,0.886,0.126,0.15,142.752,4
spotify:track:4JVGIimjO5YX69iSHgeQ2Q,"Early","Early","Alex Blackwood",2025-08-01,138148,55,false,,2026-03-19T15:17:59Z,"","Alex Blackwood",0.535,0.0988,10,-26.449,1,0.0327,0.969,0.964,0.113,0.0794,144.039,4
spotify:track:4pG7mER9JHU1phM1asSlsA,"Spring Light","Spring Light","Ólafur Apollo",2026-03-06,178636,50,false,,2026-03-19T15:17:59Z,"","Ólafur Apollo",0.317,0.0204,2,-34.327,0,0.034,0.966,0.895,0.113,0.0733,65.811,4
spotify:track:4WQD4gXvJHCqX0VTMkoA1c,"Cordelia","Cordelia","Photoautotroph",2025-09-26,162307,54,false,,2026-03-19T15:17:59Z,"","Photoautotroph",0.428,0.0629,0,-27.823,1,0.032,0.957,0.88,0.0707,0.0388,71.995,4
spotify:track:4lrFgtRpnsM6g6UMvlBNWX,"No Limits","No Limits","The Still Hour",2025-08-22,133296,55,false,,2026-03-19T15:17:59Z,"","The Still Hour",0.382,0.0376,0,-30.814,0,0.0329,0.984,0.875,0.108,0.141,74.997,1
spotify:track:17JygkULVai3ezttq4M6eo,"Everlight","Everlight","Winterlow",2026-02-13,141624,50,false,,2026-03-19T15:17:59Z,"","Winterlow",0.403,0.126,11,-28.904,0,0.0321,0.76,0.798,0.111,0.234,75.004,3
spotify:track:3TN9vDMUVCFNa7nTOyog6V,"Fade","Fade","Barkérby",2025-09-25,124912,54,false,,2026-03-19T15:17:59Z,"","Barkérby",0.435,0.0289,2,-28.083,1,0.0347,0.937,0.926,0.0931,0.269,85.434,4
spotify:track:0InCV9HTl64VssRK2FWmq1,"Vulture","Vulture","amaron",2025-09-19,127076,55,false,,2026-03-19T15:17:59Z,"","amaron",0.43,0.102,11,-25.279,0,0.0297,0.939,0.832,0.0886,0.142,77.194,4
spotify:track:70OTxgS5AhCwAhcLtLOXUA,"June Bloom","June Bloom","Pireas",2025-09-18,144414,54,false,,2026-03-19T15:17:59Z,"","Pireas",0.457,0.0402,5,-25.715,1,0.029,0.991,0.953,0.11,0.0575,70.002,4
spotify:track:6y4xDmb8LoxFPB1MELrjWU,"Echo Patterns","Echo Patterns","Imber Sun",2025-11-28,157085,54,false,,2026-03-19T15:17:59Z,"","Imber Sun",0.558,0.0338,7,-29.002,1,0.0305,0.967,0.915,0.0997,0.0482,73.033,4
spotify:track:2WYtd2KAixhHpeFGFcgV1t,"Let Down","Let Down","Eden",2026-02-06,138320,50,false,,2026-03-19T15:17:59Z,"","Overtone Studios",0.471,0.0807,11,-28.253,0,0.0292,0.97,0.858,0.11,0.231,146.011,4
spotify:track:1Sae90hUWxXum5hXHi3srD,"Steadfast","Steadfast","Imber Sun",2025-10-24,182853,54,false,,2026-03-19T15:17:59Z,"","Imber Sun",0.474,0.0618,6,-30.584,1,0.0325,0.99,0.855,0.0915,0.0927,71.981,4
spotify:track:2Wuk0CT9sPc06JoBIMtCDu,"Become the Cloud","Become the Cloud","Køsk Skriner",2025-09-14,152876,54,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.426,0.0858,0,-24.004,1,0.0305,0.972,0.915,0.11,0.133,72.962,4
spotify:track:6GcsS3rJEQusyLjtGr76P8,"Halfway There","Halfway There","Njordr",2026-02-27,137812,50,false,,2026-03-19T15:17:59Z,"","Njordr",0.544,0.0915,7,-24.85,1,0.0353,0.871,0.861,0.111,0.0392,136.057,4
spotify:track:1Phc7osCqPS3iLiGFiE4Fi,"Theories","Theories","Theo Ember",2025-09-05,145147,54,false,,2026-03-19T15:17:59Z,"","Theo Ember",0.508,0.0677,2,-27.729,0,0.0315,0.986,0.936,0.104,0.257,68.015,4
spotify:track:1pWhvWECra5pDya4mMSIYS,"Connected","Connected","William Reed",2025-06-06,134800,54,false,,2026-03-19T15:17:59Z,"","William Reed",0.439,0.0521,6,-21.026,0,0.0271,0.969,0.925,0.11,0.252,74.397,3
spotify:track:5UA75Dsf7s2IkPm4H13zGZ,"silent aurora","silent aurora","bluescape",2026-02-01,111214,50,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.5,0.0343,5,-29.812,0,0.0305,0.933,0.898,0.113,0.321,139.955,4
spotify:track:2udLAfjjsxMgsfcxjZag4g,"Relevance","Relevance","Noah Moon",2025-05-16,144214,54,false,,2026-03-19T15:17:59Z,"","Noah Moon",0.542,0.0373,10,-28.897,1,0.0419,0.974,0.917,0.113,0.125,139.94,4
spotify:track:5DQS3h02Ctj3Se4S19eKZY,"Interiore","Interiore","Gajaka",2025-09-12,153678,55,false,,2026-03-19T15:17:59Z,"","Gajaka",0.428,0.0569,11,-29.881,0,0.0324,0.796,0.784,0.11,0.159,75.016,4
spotify:track:1hevBnCm89GwrEyQfRe9sV,"No Signal","No Signal","Dear Amore",2025-08-22,148263,54,false,,2026-03-19T15:17:59Z,"","Dear Amore",0.537,0.069,8,-29.598,0,0.037,0.972,0.948,0.111,0.239,143.916,4
spotify:track:1iksjIuz5iA4UGPvm4tsNm,"Somewhere","Somewhere","Nomad Spector",2025-03-07,126250,54,false,,2026-03-19T15:17:59Z,"","Nomad Spector",0.551,0.0518,6,-21.615,1,0.0319,0.972,0.897,0.149,0.0907,144.14,4
spotify:track:2b2eM5lTRfNuFtwsnptAFw,"Identical","Identical","Gabriel Stone",2026-02-06,145563,50,false,,2026-03-19T15:17:59Z,"","Gabriel Stone",0.441,0.0672,4,-27.678,1,0.0285,0.967,0.841,0.103,0.119,142.016,4
spotify:track:1bLY3NiioTiDQu4AvFXjkx,"Memories","Memories","Echoes of Embers",2025-08-15,124956,53,false,,2026-03-19T15:17:59Z,"","Echoes of Embers",0.447,0.0681,4,-23.593,0,0.0391,0.838,0.882,0.111,0.063,72.975,4
spotify:track:5HDitxtwaHT876SXXQzZbK,"Euphoria","Euphoria","Traviamo",2025-06-12,149403,54,false,,2026-03-19T15:17:59Z,"","Traviamo",0.466,0.0846,3,-27.741,1,0.0338,0.967,0.882,0.0767,0.125,75.471,4
spotify:track:7ho0SRwjAkk4HMdyaGKmVD,"Glow","Glow","Lany Mokita",2025-06-26,143215,54,false,,2026-03-19T15:17:59Z,"","Lany Mokita",0.321,0.123,11,-23.174,1,0.0309,0.94,0.914,0.106,0.0961,69.027,4
spotify:track:2HcgDlsY7AL2zMBWiqOQVy,"Like Water","Like Water","Halune",2026-02-15,163143,50,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.257,0.054,0,-19.18,1,0.0354,0.927,0.902,0.112,0.0395,119.75,4
spotify:track:6r0of5gid0Fbt6k8ohkkTi,"Dusk","Dusk","Simone",2025-07-18,137837,54,false,,2026-03-19T15:17:59Z,"","Score a Score",0.531,0.148,8,-23.871,1,0.0534,0.945,0.896,0.112,0.0618,148.064,4
spotify:track:71MYABMqYpDA4Ps5goJZOA,"Feather Lines","Feather Lines","Aural Depths",2026-02-06,137027,50,false,,2026-03-19T15:17:59Z,"","Aural Depths",0.595,0.0881,4,-20.915,0,0.0338,0.955,0.901,0.195,0.0366,147.508,4
spotify:track:3LoFjJPs1qXJMtMwPb3pgX,"Cityscape","Cityscape","Blissouro",2024-03-29,120200,53,false,,2026-03-19T15:17:59Z,"","Blissouro",0.531,0.0889,2,-21.615,1,0.0422,0.931,0.903,0.104,0.138,75.077,4
spotify:track:2p5DZJz5oQNv7MHuTtf22U,"Timeless","Timeless","Oblivion",2025-03-07,132253,53,false,,2026-03-19T15:17:59Z,"","Oblivion",0.517,0.0858,9,-27.21,1,0.0277,0.981,0.839,0.108,0.149,71.032,4
spotify:track:1Perxnqp1u5TH3pXaTUJiP,"Leveling","Leveling","Asher Stone",2026-02-06,150450,50,false,,2026-03-19T15:17:59Z,"","Asher Stone",0.497,0.0388,0,-28.776,1,0.0386,0.979,0.902,0.122,0.146,72.001,4
spotify:track:7IjZkY7LjRD6ULk5m0LPj7,"Last Train","Last Train","Nómis",2025-09-12,164374,55,false,,2026-03-19T15:17:59Z,"","Nómis",0.398,0.0275,9,-30.779,1,0.0287,0.987,0.905,0.0957,0.0836,72.11,4
spotify:track:7JsCQy8bmDZxs7M5Sa0Ull,"Above All","Above All","Inzano",2025-06-20,149594,54,false,,2026-03-19T15:17:59Z,"","Inzano",0.387,0.0627,4,-28.129,1,0.0297,0.892,0.862,0.0814,0.0739,73.996,4
spotify:track:1G4Z3pIEGahWpE3SCHBWws,"New Day","New Day","Detinu",2026-02-22,144000,50,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.569,0.143,3,-22.916,1,0.0288,0.976,0.883,0.11,0.216,144.001,4
spotify:track:4Casvr9BQhDa9TGBs5b6iF,"Turning Point","Turning Point","Equilibrium",2025-03-21,171013,53,false,,2026-03-19T15:17:59Z,"","Equilibrium",0.586,0.0467,0,-25.768,1,0.0353,0.922,0.88,0.0896,0.133,73.958,4
spotify:track:1SEhJy66drJ1HECkkcQDvu,"The Past","The Past","Theo Ember",2025-06-27,140558,54,false,,2026-03-19T15:17:59Z,"","Theo Ember",0.443,0.0817,2,-28.349,1,0.0291,0.92,0.983,0.109,0.193,75.003,4
spotify:track:3To56W9ZSbqO7jh3U2X4pP,"Shimmers Galore","Shimmers Galore","Nevulas",2026-02-06,167000,50,false,,2026-03-19T15:17:59Z,"","Score a Score",0.482,0.111,6,-24.603,0,0.0356,0.836,0.799,0.111,0.103,71.991,4
spotify:track:2tDjsli7vCql7vIzu5Gq3W,"Equivalence","Equivalence","All the World",2025-09-12,144374,55,false,,2026-03-19T15:17:59Z,"","Valley View Records",0.568,0.0379,7,-26.181,1,0.0549,0.944,0.93,0.109,0.309,74.982,4
spotify:track:3jFnntpywiVy0xcqxD2XWq,"Crystal Blue","Crystal Blue","Pireas",2025-06-19,145727,53,false,,2026-03-19T15:17:59Z,"","Pireas",0.46,0.0725,1,-23.588,1,0.0297,0.972,0.907,0.111,0.0942,70.004,4
spotify:track:099WpHvgNrPDQjiCOHUtVO,"North Of Here","North Of Here","Lerone Gios",2026-03-06,148406,50,false,,2026-03-19T15:17:59Z,"","Cashmere Cove",0.425,0.168,4,-26.593,1,0.0284,0.662,0.806,0.0947,0.179,80,4
spotify:track:67tYSmfEqkMp0HZJ0MysNk,"Supernova","Supernova","Louaminé",2025-05-15,143872,53,false,,2026-03-19T15:17:59Z,"","Louaminé",0.527,0.131,11,-24.091,0,0.0305,0.987,0.872,0.109,0.24,137.939,4
spotify:track:08QgXdDVmDMnfNdUWJzB7l,"Sustain","Sustain","Cashmere Cove",2026-03-06,148406,50,false,,2026-03-19T15:17:59Z,"","Cashmere Cove",0.477,0.244,0,-24.891,1,0.039,0.728,0.83,0.0825,0.161,80.01,4
spotify:track:2OYda4XgQRSNIvWY6XKoXr,"Anytime","Anytime","Teyio River",2025-03-07,130034,55,false,,2026-03-19T15:17:59Z,"","Teyio River",0.421,0.0578,2,-26.916,1,0.0323,0.9,0.838,0.0913,0.199,144.086,4
spotify:track:3XDK15lrmLFgTSNY3UHxYq,"Traces","Traces","Avala",2026-02-06,140663,50,false,,2026-03-19T15:17:59Z,"","Avala",0.502,0.058,3,-20.29,1,0.0315,0.923,0.879,0.105,0.117,75.075,4
spotify:track:2DPybnlPtXRZYgjY3SE6Rk,"Stars Beyond","Stars Beyond","Maple Star",2025-06-20,142733,53,false,,2026-03-19T15:17:59Z,"","Maple Star",0.516,0.104,11,-22.172,0,0.0304,0.961,0.937,0.0891,0.0716,147.852,4
spotify:track:0ZICisRGAk7Xv8zSPuX8Nq,"Letter to the Stars","Letter to the Stars","Køsk Skriner",2026-02-22,148479,50,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.474,0.0281,5,-25.813,1,0.0344,0.978,0.903,0.0956,0.127,66.988,4
spotify:track:3QjclgXtJSvC02OllPVyif,"Flashpoint","Flashpoint","Elysar",2025-06-13,140071,54,false,,2026-03-19T15:17:59Z,"","Elysar",0.425,0.011,0,-33.196,1,0.0326,0.993,0.912,0.0957,0.335,77.713,4
spotify:track:5R5AFge6afgnFVEuI7iEHA,"stardust","stardust","Acceptologist",2026-03-06,175713,50,false,,2026-03-19T15:17:59Z,"","Nick's chill factory",0.555,0.0841,1,-26.744,1,0.0364,0.965,0.863,0.109,0.229,67.992,4
spotify:track:2U9oMk1CsE22E9Ep1HwuwK,"Telescope","Telescope","The Aiko",2025-02-21,126909,53,false,,2026-03-19T15:17:59Z,"","The Aiko",0.343,0.0206,11,-29.328,0,0.0355,0.901,0.809,0.11,0.0547,143.888,4
spotify:track:2ix4SDjesnxZZVi5maF1Y0,"Slow Motion","Slow Motion","Josef Briem",2026-02-13,172682,49,false,,2026-03-19T15:17:59Z,"","Overtone Studios",0.494,0.0482,10,-28.831,1,0.0379,0.972,0.885,0.111,0.154,72.976,4
spotify:track:5BP6c4rMEbUh1PJ1fRKE2W,"Cloud Rays","Cloud Rays","Antonio Roberto",2025-08-17,123076,55,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.643,0.187,2,-19.361,1,0.0418,0.901,0.908,0.11,0.236,78.021,1
spotify:track:3rambsaaSGNgu4vQLEZjnq,"Clarity","Clarity","Detinu",2026-02-08,146869,49,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.516,0.172,7,-20.949,0,0.0298,0.991,0.788,0.12,0.244,140.046,4
spotify:track:7hDhwpy8zGMCRnOogrsqGb,"Thoughtful","Thoughtful","Selren",2025-11-09,149384,54,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.389,0.0914,3,-26.549,0,0.0378,0.975,0.827,0.092,0.1,169.772,3
spotify:track:17wDDFWM2Z27frzRBHFKQw,"night embassy","night embassy","Halune",2026-03-01,168437,49,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.266,0.164,3,-20.286,0,0.0421,0.916,0.479,0.129,0.0489,69.145,4
spotify:track:4349osx2k9x1bfw40VQ3La,"ocean dreams","ocean dreams","bluescape",2024-11-03,148847,52,false,,2026-03-19T15:17:59Z,"","Chill Palm",0.464,0.0982,9,-22.359,1,0.026,0.833,0.888,0.106,0.149,77.061,4
spotify:track:0DGp9OO9aUgYtBrmpSTewL,"Etherea","Etherea","Lumen Atlas",2025-02-28,118421,52,false,,2026-03-19T15:17:59Z,"","Lumen Atlas",0.545,0.0861,4,-23.6,0,0.0293,0.99,0.912,0.0889,0.0561,76.042,4
spotify:track:50Cjq7n6wWz2An7U86M7B8,"Shine Beyond","Shine Beyond","Nolan West",2026-02-13,155296,49,false,,2026-03-19T15:17:59Z,"","Overtone Studios",0.527,0.199,4,-21.667,1,0.0319,0.993,0.886,0.107,0.128,76.032,4
